序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,韩建河山,603616,3天2板,0.0,7.29,8.02,9.44 亿,28.01 亿,28.23 亿,31.911685943603516,0.0,092502,2,10.288065910339355,水泥
2,实益达,002137,2天1板,-0.8341056108474731,10.7,11.87,15.53 亿,42.42 亿,61.79 亿,35.14804458618164,-0.09337068349123001,093009,1,13.531046867370605,光学光电
3,中化装备,600579,2天1板,-1.115760087966919,7.09,7.89,2.66 亿,35.00 亿,35.00 亿,7.20442008972168,-0.42134830355644226,093043,1,12.273361206054688,专用设备
4,宗申动力,001696,3天2板,8.547008514404297,19.05,19.31,34.57 亿,169.81 亿,218.13 亿,20.286684036254883,-0.05246589332818985,093218,11,8.603988647460938,通用设备
5,返利科技,600228,0天0板,5.7187018394470215,6.84,7.12,4.85 亿,28.46 亿,28.50 亿,16.724576950073242,-0.43668124079704285,093528,3,11.437403678894043,数字媒体
6,阿科力,603722,0天0板,8.453837394714355,39.0,39.56,2.46 亿,37.32 亿,38.11 亿,6.678564071655273,-0.2302379161119461,093613,1,11.429366111755371,化学制品
7,山鹰国际,600567,0天0板,7.03125,1.37,1.41,3.74 亿,86.41 亿,86.41 亿,4.317904949188232,-0.7246376872062683,093728,1,7.03125,造纸
8,亚翔集成,603929,3天2板,7.895632266998291,222.06,226.39,39.81 亿,473.79 亿,473.79 亿,8.397942543029785,-0.14838796854019165,093735,17,10.393080711364746,专业工程
9,贤丰控股,002141,2天1板,8.108107566833496,3.6,3.66,4.43 亿,37.19 亿,37.19 亿,11.96888542175293,-0.5524861812591553,093948,1,7.807807445526123,动物保健
10,邦德股份,920271,0天0板,29.9648494720459,14.79,14.79,2.02 亿,8.56 亿,19.35 亿,24.49205207824707,0.13540960848331451,094229,3,22.231985092163086,汽车零部
11,全新好,000007,0天0板,5.407463550567627,13.84,14.44,2.68 亿,47.95 亿,47.95 亿,5.544453144073486,0.0,094236,1,11.424219131469727,一般零售
12,华正新材,603186,3天2板,9.149234771728516,163.32,164.59,35.70 亿,256.07 亿,256.07 亿,14.128436088562012,0.0,094617,1,8.079930305480957,元件
13,粤 传 媒,002181,0天0板,6.62690544128418,16.09,16.6,27.77 亿,182.55 亿,186.81 亿,15.105539321899414,0.0,095036,1,9.410205841064453,出版
14,天下秀,600556,0天0板,5.128205299377441,5.33,5.58,6.50 亿,96.35 亿,96.35 亿,6.720973968505859,0.0,095418,1,11.637081146240234,广告营销
15,水发燃气,603318,0天0板,5.542452812194824,8.95,9.33,6.17 亿,41.09 亿,49.64 亿,14.966151237487793,-0.1116071492433548,095621,1,11.20283031463623,燃气Ⅱ
16,阳光股份,000608,4天2板,8.4375,6.94,7.04,8.19 亿,51.73 亿,52.04 亿,16.05171775817871,0.0,095815,5,15.468749046325684,房地产开
17,金溢科技,002869,0天0板,6.010929107666016,19.4,20.13,1.57 亿,30.56 亿,34.32 亿,5.203732490539551,0.051572978496551514,105315,1,12.677595138549805,计算机设
18,泰嘉股份,002843,0天0板,3.842592716217041,22.43,23.76,9.58 亿,56.12 亿,56.46 亿,17.147245407104492,-0.17801512777805328,140039,1,12.36111068725586,通用设备
19,神剑股份,002361,4天2板,7.605633735656738,19.1,19.53,64.71 亿,154.52 亿,181.65 亿,43.48651885986328,-0.052328623831272125,142939,1,12.732394218444824,塑料
