序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000029,深深房A,26.99,20.56,1024.1701,25808.7647,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000048,京基智农,17.83,20.54,5883.6473,98457.4576,连续三个交易日内，涨幅偏离值累计达20%的证券
3,000608,阳光股份,6.94,28.46,31011.2012,193884.4992,连续三个交易日内，涨幅偏离值累计达20%的证券
4,000833,粤桂股份,25.54,21.36,17720.2153,436481.5451,连续三个交易日内，涨幅偏离值累计达20%的证券
5,002354,天娱数科,8.87,20.59,81930.6836,678244.466,连续三个交易日内，涨幅偏离值累计达20%的证券
6,002585,双星新材,13.42,20.59,29591.0966,373575.7178,连续三个交易日内，涨幅偏离值累计达20%的证券
7,002636,金安国纪,77.42,20.59,5277.1932,395926.5352,连续三个交易日内，涨幅偏离值累计达20%的证券
8,002669,康达新材,19.13,20.58,9697.5866,176076.8204,连续三个交易日内，涨幅偏离值累计达20%的证券
9,002971,和远气体,47.95,20.57,4072.2862,177914.2137,连续三个交易日内，涨幅偏离值累计达20%的证券
10,003026,中晶科技,36.14,20.61,2215.9545,74950.7803,连续三个交易日内，涨幅偏离值累计达20%的证券
11,003043,华亚智能,80.62,20.58,1979.2731,149852.5124,连续三个交易日内，涨幅偏离值累计达20%的证券
12,600500,中化国际,6.55,20.21,7208.0583,44732.73,连续三个交易日内，涨幅偏离值累计达20%的证券
13,603002,宏昌电子,18.25,20.16,27530.3324,484317.04,连续三个交易日内，涨幅偏离值累计达20%的证券
14,603065,宿迁联盛,11.44,20.2,914.1675,9889.47,连续三个交易日内，涨幅偏离值累计达20%的证券
15,605006,山东玻纤,21.07,20.16,13098.1947,263796.82,连续三个交易日内，涨幅偏离值累计达20%的证券
16,605318,法狮龙,116.56,20.14,900.12,96363.08,连续三个交易日内，涨幅偏离值累计达20%的证券
17,605589,圣泉集团,60.1,20.14,2540.1205,148544.7,连续三个交易日内，涨幅偏离值累计达20%的证券
18,000509,华塑控股,4.32,16.2,15884.085,70936.7289,振幅值达15%的证券
19,002735,王子新材,18.92,19.22,9024.9416,163542.9342,振幅值达15%的证券
20,600162,香江控股,3.29,15.5,35986.1346,127545.41,振幅值达15%的证券
21,600667,太极实业,15.92,15.72,34215.5766,529141.88,振幅值达15%的证券
22,605018,长华集团,17.79,16.81,2970.7121,55307.71,振幅值达15%的证券
23,000534,万泽股份,28.74,-8.02,3085.4957,90264.99,跌幅偏离值达7%的证券
24,002015,协鑫能科,18.48,-8.02,11592.557,220482.0746,跌幅偏离值达7%的证券
25,002733,雄韬股份,32.06,-8.02,3019.9898,100853.5916,跌幅偏离值达7%的证券
26,002851,麦格米特,145.61,-8.02,4098.273,607610.3879,跌幅偏离值达7%的证券
27,600193,退市创兴,0.15,-11.35,6598.9845,1012.64,跌幅偏离值达7%的证券
28,600255,鑫科材料,4.01,-9.67,30463.8131,124914.69,跌幅偏离值达7%的证券
29,600592,龙溪股份,18.23,-9.6,1907.6924,36022.87,跌幅偏离值达7%的证券
30,000970,中科三环,14.52,11.98,17183.1382,238651.8959,涨幅偏离值达7%的证券
31,002409,雅克科技,122.55,11.98,3345.4721,391926.4514,涨幅偏离值达7%的证券
32,600229,城市传媒,6.13,10.47,1862.6384,11380.32,涨幅偏离值达7%的证券
33,600665,天地源,3.7,10.54,6233.9724,22302.26,涨幅偏离值达7%的证券
34,600732,爱旭股份,12.07,10.44,6426.0281,72534.73,涨幅偏离值达7%的证券
35,600981,苏豪汇鸿,2.71,10.58,5943.1108,15436.33,涨幅偏离值达7%的证券
36,900924,上工B股,0.31,7.51,99.8581,30.37,涨幅偏离值达7%的证券
37,900946,天雁B股,0.19,7.53,176.54,33.5,涨幅偏离值达7%的证券
38,002137,实益达,10.7,35.15,13934.727,155312.2655,换手率达20%的证券
39,002361,神剑股份,19.1,41.66,35181.4204,647060.3016,换手率达20%的证券
40,002421,达实智能,5.43,36.55,74416.1783,414600.5646,换手率达20%的证券
41,603330,天洋新材,9.0,25.89,11200.6453,99567.06,换手率达20%的证券
42,603435,嘉德利,70.27,23.46,837.3202,60562.4,换手率达20%的证券
43,603459,红板科技,83.89,22.72,1795.9166,154962.79,换手率达20%的证券
44,603616,韩建河山,7.29,31.91,12263.4377,94408.24,换手率达20%的证券
45,920091,大鹏工业,52.1,29.45,427.063,20769.91,换手率达20%的证券
46,920161,龙辰科技,44.76,42.63,1572.8226,71408.52,换手率达20%的证券
47,920206,彩客科技,75.56,46.01,655.9269,52493.66,换手率达20%的证券
48,920211,新睿电子,146.04,43.43,250.1325,39641.51,换手率达20%的证券
49,920357,雅葆轩,22.1,28.83,1814.8686,44470.23,换手率达20%的证券
50,300264,佳创视讯,9.34,20.0,4606.9647,40321.8325,
51,300721,怡达股份,35.83,20.0,2998.0562,97367.2338,
52,688056,莱伯泰科,61.1,17.5,692.4473,38661.15,
53,688216,气派科技,38.32,20.01,1049.1435,38883.83,
54,688456,有研粉材,115.98,20.0,1822.1558,193985.99,
55,688485,九州一轨,56.83,20.0,1297.5838,67542.13,
56,688662,富信科技,112.24,20.0,1117.1472,114143.52,
57,300400,劲拓股份,38.58,32.51,9913.5007,350984.2874,
58,300411,金盾股份,11.02,31.46,10169.9503,103574.9816,
59,301195,北路智控,35.39,31.01,2708.9949,90621.2117,
60,301302,华如科技,32.37,31.8,7333.3805,227710.7597,
61,688323,瑞华泰,39.9,35.26,7553.4343,264276.51,
62,688783,西安奕材,46.6,31.82,9006.9484,381329.62,
63,688786,悦安新材,46.9,34.05,5939.878,253575.23,
64,301282,金禄电子,26.87,-16.55,2363.0011,68407.8131,
65,301666,大普微,646.0,-15.67,782.1543,539625.68,
66,301313,凡拓数创,69.51,41.23,3245.1414,218279.8956,
67,301418,协昌科技,49.28,30.14,887.0823,43198.306,
68,301630,同宇新材,299.5,42.15,421.5231,126534.476,
69,688549,中巨芯,25.05,30.82,18164.6777,449163.52,
70,600279,重庆港,4.51,-21.79,12403.9965,62897.64,连续三个交易日内，跌幅偏离值累计达20%的证券
71,600421,退市华嵘,0.27,-24.15,4263.0165,1298.76,连续三个交易日内，跌幅偏离值累计达20%的证券
72,603319,美湖股份,33.57,-21.25,11170.6858,420458.45,连续三个交易日内，跌幅偏离值累计达20%的证券
73,603890,春秋电子,23.6,-23.6,24873.2988,644429.58,连续三个交易日内，跌幅偏离值累计达20%的证券
74,600599,退市熊猫,0.4,0.0,599.7205,241.02,退市整理的证券
75,600608,退市沪科,0.17,0.0,2960.7343,504.66,退市整理的证券
76,600636,退市国化,1.54,0.0,2213.2937,3480.3,退市整理的证券
77,600696,退市岩石,0.59,0.0,300.8134,179.82,退市整理的证券
78,605081,退市太和,0.4,0.0,945.0939,383.45,退市整理的证券
79,920271,邦德股份,14.79,29.96,1417.8554,20185.41,
80,920394,民士达,61.17,-20.26,1105.6299,72307.73,
81,920471,美邦科技,14.64,30.51,1066.3194,15633.32,
