序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,中核科技,000777,3,3天3板,10.015097618103027,21.86,17.02亿,83.81亿,83.82亿,20.638076782226562,78418378,092500,140900,2,通用设备
2,诺德股份,600110,3,7天4板,10.031949043273926,17.22,2.79亿,298.80亿,298.80亿,0.934980034828186,599269259,092500,092500,0,电池
3,光华科技,002741,3,7天4板,10.013946533203125,39.44,8.06亿,168.16亿,183.40亿,4.832892894744873,191524229,093012,093012,0,电子化学
4,旗滨集团,601636,3,3天3板,10.02538013458252,8.67,5.64亿,256.52亿,256.52亿,2.1978185176849365,201098421,092503,092503,0,玻璃玻纤
5,旭光电子,600353,3,10天5板,9.994239807128906,38.19,11.13亿,316.52亿,316.52亿,3.5195837020874023,492463105,093035,093035,0,其他电子
6,华正新材,603186,3,8天5板,10.001940727233887,226.67,36.03亿,355.40亿,355.40亿,10.23066520690918,35383187,093256,140753,33,元件
7,海星股份,603115,3,3天3板,9.996331214904785,119.94,5.31亿,290.12亿,290.12亿,1.8741132020950317,27466260,093650,093650,0,元件
8,宏昌电子,603002,3,7天5板,10.004741668701172,23.2,18.02亿,263.11亿,263.11亿,6.924867630004883,47003200,093431,141843,10,电子化学
9,杭电股份,603618,3,3天3板,9.993620872497559,51.73,15.75亿,357.65亿,357.65亿,4.483545303344727,96126444,093637,093637,0,电网设备
10,中材科技,002080,3,7天4板,9.997330665588379,82.41,66.99亿,1382.94亿,1382.94亿,4.92063570022583,11685738,094506,142042,47,玻璃玻纤
11,莲花控股,600186,2,2天2板,9.977494239807129,14.66,29.88亿,262.29亿,262.82亿,11.626198768615723,57489497,093633,134024,8,调味发酵
12,艾华集团,603989,2,2天2板,10.0,37.73,5.48亿,150.46亿,150.46亿,3.7165517807006836,66858956,093819,094346,4,元件
13,长城电工,600192,2,2天2板,10.013175010681152,8.35,2.44亿,36.89亿,36.89亿,6.664747714996338,26805170,093122,094549,3,电网设备
14,沃格光电,603773,2,2天2板,9.998013496398926,166.13,19.51亿,373.26亿,373.39亿,5.3133978843688965,280786779,093914,093914,0,光学光电
15,江钨装备,600397,2,2天2板,10.00599193572998,18.36,25.70亿,181.76亿,181.76亿,14.725898742675781,727056,131518,143118,16,专用设备
16,中天精装,002989,2,2天2板,10.006477355957031,33.97,7.40亿,62.28亿,68.49亿,12.106236457824707,5747724,101718,143842,17,装修装饰
17,鑫源智造,600615,2,2天2板,9.960159301757812,11.04,1.51亿,24.87亿,24.91亿,6.510307312011719,1590643,145008,145059,1,工业金属
18,大连友谊,000679,2,2天2板,10.029940605163574,7.35,1.58亿,26.20亿,26.20亿,6.309739112854004,28306062,130618,130618,0,一般零售
19,贤丰控股,002141,2,2天2板,10.025707244873047,4.28,6.87亿,44.21亿,44.21亿,16.08530616760254,35181600,100554,110427,6,动物保健
20,美迪凯,688079,1,首板,19.984973907470703,31.94,4.93亿,129.16亿,131.44亿,4.000082492828369,123055780,093508,093508,0,光学光电
