序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,常铝股份,002160,2天1板,4.13943338394165,4.78,5.05,6.43亿,49.27亿,49.37亿,12.674468994140625,-0.20876827836036682,092500,1,6.100217819213867,工业金属
2,高乐股份,002348,0天0板,1.862348198890686,12.58,13.59,11.21亿,113.66亿,119.16亿,9.519774436950684,0.0,092500,1,10.526315689086914,文娱用品
3,鹿山新材,603051,0天0板,0.650860071182251,21.65,23.66,3.68亿,34.99亿,34.99亿,10.21504020690918,0.09246416389942169,093011,1,9.99535083770752,化学制品
4,宝鹰股份,002047,2天1板,3.275109052658081,4.73,5.04,5.16亿,71.71亿,71.72亿,7.00443172454834,-0.42105260491371155,093027,1,7.641921043395996,装修装饰
5,天沃科技,002564,0天0板,0.6224066615104675,4.85,5.3,2.32亿,41.66亿,41.66亿,5.4636945724487305,0.20661155879497528,093109,1,11.825726509094238,专用设备
6,盛龙股份,001257,5天4板,-2.5029797554016113,32.72,36.92,29.13亿,44.81亿,600.72亿,63.149539947509766,-0.03055300936102867,093615,1,15.017879486083984,小金属
7,山东玻纤,605006,2天1板,8.423686981201172,26.0,26.38,26.26亿,163.37亿,163.37亿,16.219568252563477,0.6191950440406799,093924,2,7.923269271850586,玻璃玻纤
8,宿迁联盛,603065,7天4板,2.491349458694458,14.81,15.9,11.67亿,62.05亿,62.05亿,18.20315170288086,-0.4704301357269287,094205,6,12.802767753601074,化学制品
9,瑞泰科技,002066,0天0板,3.49775767326355,23.08,24.53,5.02亿,53.31亿,54.22亿,9.111342430114746,0.13015183806419373,094515,2,9.10313892364502,装修建材
10,安德利,605198,4天3板,9.807422637939453,86.1,86.25,18.19亿,232.93亿,287.74亿,8.016790390014648,0.05810575187206268,094846,20,9.985971450805664,农产品加
11,威高血净,603014,0天0板,8.457569122314453,37.83,38.37,3.54亿,38.39亿,158.04亿,9.354447364807129,-0.052840158343315125,095549,1,8.256880760192871,医疗器械
12,瑞玛精密,002976,0天0板,5.83241081237793,28.67,29.8,5.06亿,26.85亿,42.92亿,18.784412384033203,0.0,095554,1,9.966776847839355,汽车零部
13,长海股份,300196,0天0板,13.72549057006836,31.9,33.66,21.42亿,78.77亿,130.38亿,27.680866241455078,0.0,100206,1,24.171123504638672,玻璃玻纤
14,兴森科技,002436,2天1板,8.390023231506348,47.8,48.51,122.38亿,725.57亿,812.44亿,17.00470733642578,0.020924879238009453,100724,4,7.9365081787109375,元件
15,中一科技,301150,0天0板,11.924417495727539,61.01,65.41,29.23亿,185.37亿,197.61亿,15.736512184143066,0.0,101042,1,22.766464233398438,电池
16,红星发展,600367,0天0板,1.0083141326904297,57.1,62.18,38.27亿,183.85亿,194.79亿,20.328861236572266,0.2633889317512512,101117,1,11.710596084594727,化学原料
17,粤电力Ａ,000539,0天0板,6.614785671234131,8.22,8.48,24.04亿,210.05亿,431.57亿,11.598515510559082,0.1218026876449585,101539,2,12.970169067382812,电力
18,超颖电子,603175,2天1板,9.368029594421387,102.97,103.57,11.47亿,46.82亿,450.01亿,25.0851993560791,-0.04853426665067673,103155,1,9.697291374206543,元件
19,退市岩石,600696,0天0板,4.109589099884033,0.76,0.8,255.99万,2.54亿,2.54亿,0.99407559633255,1.3333333730697632,104316,2,15.068493843078613,白酒Ⅱ
20,江海股份,002484,2天1板,9.989518165588379,104.93,104.94,62.59亿,860.92亿,892.45亿,7.471391677856445,-0.009529254399240017,104818,6,8.312369346618652,元件
21,御银股份,002177,0天0板,6.36215353012085,6.52,6.74,5.50亿,44.00亿,49.63亿,12.544431686401367,0.0,111645,1,11.419249534606934,计算机设
22,孚日股份,002083,0天0板,7.884231090545654,10.81,11.02,10.90亿,102.33亿,102.33亿,10.819869995117188,0.0,112209,1,11.177644729614258,纺织制造
23,招商南油,601975,0天0板,6.392694473266602,4.66,4.82,23.76亿,218.10亿,218.10亿,10.992410659790039,0.0,112451,1,10.502283096313477,航运港口
24,凯瑞德,002072,0天0板,8.896797180175781,9.18,9.27,4.22亿,33.74亿,33.75亿,12.871207237243652,0.32786884903907776,132930,8,15.0652437210083,贸易Ⅱ
25,濮耐股份,002225,0天0板,4.491725921630859,4.42,4.65,5.91亿,41.93亿,51.24亿,13.95913314819336,0.0,133312,1,10.638298034667969,装修建材
26,欣龙控股,000955,0天0板,9.97624683380127,4.63,4.63,1.94亿,24.92亿,24.93亿,8.310415267944336,0.0,145018,3,14.014251708984375,纺织制造
27,来伊份,603777,0天0板,6.153846263885498,18.63,19.31,3.95亿,62.30亿,62.30亿,6.47491979598999,-1.1671087741851807,145147,2,12.022791862487793,休闲食品
28,世名科技,300522,0天0板,20.014991760253906,16.01,16.01,8.59亿,42.12亿,51.62亿,21.82151222229004,0.0,145351,2,21.064468383789062,化学制品
