序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000100,TCL科技,5.12,9.27,213131.4808,1065609.8124,涨幅偏离值达7%的证券
2,000725,京东方A,6.71,9.27,185502.055,1213426.4342,涨幅偏离值达7%的证券
3,002080,中材科技,82.41,9.27,8257.4346,669861.9785,涨幅偏离值达7%的证券
4,002916,深南电路,444.27,9.27,1203.4547,519463.2556,涨幅偏离值达7%的证券
5,002938,鹏鼎控股,119.01,9.27,6431.988,744879.3106,涨幅偏离值达7%的证券
6,600110,诺德股份,17.22,9.63,1622.3595,27937.03,涨幅偏离值达7%的证券
7,600876,凯盛新能,9.42,9.65,771.83,7192.22,涨幅偏离值达7%的证券
8,601117,中国化学,8.22,9.64,19145.5123,150333.7,涨幅偏离值达7%的证券
9,601636,旗滨集团,8.67,9.63,6502.5842,56377.41,涨幅偏离值达7%的证券
10,603488,展鹏科技,13.18,9.62,3956.53,49904.59,涨幅偏离值达7%的证券
11,000636,风华高科,74.06,20.03,48792.366,3373875.0049,连续三个交易日内，涨幅偏离值累计达20%的证券
12,000777,中核科技,21.86,27.89,9319.646,195803.8166,连续三个交易日内，涨幅偏离值累计达20%的证券
13,002141,贤丰控股,4.28,25.25,34354.8255,134046.6953,连续三个交易日内，涨幅偏离值累计达20%的证券
14,002436,兴森科技,47.8,21.22,62095.4148,2727942.1411,连续三个交易日内，涨幅偏离值累计达20%的证券
15,002484,江海股份,104.93,23.91,15744.4224,1490168.3203,连续三个交易日内，涨幅偏离值累计达20%的证券
16,002491,通鼎互联,28.71,21.07,61889.1012,1587529.1981,连续三个交易日内，涨幅偏离值累计达20%的证券
17,002515,金字火腿,9.47,20.53,44201.9672,397786.5379,连续三个交易日内，涨幅偏离值累计达20%的证券
18,002585,双星新材,14.86,23.09,44611.2314,631984.8181,连续三个交易日内，涨幅偏离值累计达20%的证券
19,002851,麦格米特,178.9,27.05,11186.9496,1871391.2188,连续三个交易日内，涨幅偏离值累计达20%的证券
20,002972,科安达,16.56,20.03,6969.1242,107251.7455,连续三个交易日内，涨幅偏离值累计达20%的证券
21,002989,中天精装,33.97,21.66,3585.2103,113295.8354,连续三个交易日内，涨幅偏离值累计达20%的证券
22,003036,泰坦股份,104.79,22.31,3449.0351,328853.4006,连续三个交易日内，涨幅偏离值累计达20%的证券
23,600105,永鼎股份,63.09,21.1,44064.9738,2539648.76,连续三个交易日内，涨幅偏离值累计达20%的证券
24,600176,中国巨石,54.6,29.32,53033.1982,2581842.15,连续三个交易日内，涨幅偏离值累计达20%的证券
25,600186,莲花控股,14.66,20.67,48397.4977,648219.61,连续三个交易日内，涨幅偏离值累计达20%的证券
26,600192,长城电工,8.35,20.73,3811.1806,30793.63,连续三个交易日内，涨幅偏离值累计达20%的证券
27,600237,铜峰电子,12.56,27.45,22346.4301,256771.17,连续三个交易日内，涨幅偏离值累计达20%的证券
28,600353,旭光电子,38.19,20.72,3329.7872,125631.71,连续三个交易日内，涨幅偏离值累计达20%的证券
29,600397,江钨装备,18.36,20.74,21235.1558,365307.7,连续三个交易日内，涨幅偏离值累计达20%的证券
30,600460,士兰微,40.83,25.1,47087.9384,1812331.35,连续三个交易日内，涨幅偏离值累计达20%的证券
31,600549,厦门钨业,80.84,22.85,34482.5158,2606318.88,连续三个交易日内，涨幅偏离值累计达20%的证券
32,600552,凯盛科技,24.13,25.43,28339.852,606114.97,连续三个交易日内，涨幅偏离值累计达20%的证券
33,600615,鑫源智造,11.04,20.63,2335.3045,23515.38,连续三个交易日内，涨幅偏离值累计达20%的证券
34,600703,三安光电,17.16,21.37,113892.6025,1856302.91,连续三个交易日内，涨幅偏离值累计达20%的证券
35,600707,彩虹股份,12.66,20.63,46768.2859,547987.57,连续三个交易日内，涨幅偏离值累计达20%的证券
36,603002,宏昌电子,23.2,20.74,16974.6644,367861.83,连续三个交易日内，涨幅偏离值累计达20%的证券
37,603070,万控智造,18.15,22.58,3523.2185,60754.75,连续三个交易日内，涨幅偏离值累计达20%的证券
38,603115,海星股份,119.94,20.71,831.347,93469.92,连续三个交易日内，涨幅偏离值累计达20%的证券
39,603175,超颖电子,102.97,20.02,1714.8549,167864.06,连续三个交易日内，涨幅偏离值累计达20%的证券
40,603186,华正新材,226.67,20.71,2182.856,478298.73,连续三个交易日内，涨幅偏离值累计达20%的证券
41,603256,宏和科技,258.9,22.63,5251.8544,1282531.41,连续三个交易日内，涨幅偏离值累计达20%的证券
42,603271,永杰新材,54.4,20.09,2656.1738,135794.3,连续三个交易日内，涨幅偏离值累计达20%的证券
43,603283,赛腾股份,63.06,21.99,10935.797,616931.78,连续三个交易日内，涨幅偏离值累计达20%的证券
44,603618,杭电股份,51.73,20.72,7002.506,335506.37,连续三个交易日内，涨幅偏离值累计达20%的证券
45,603773,沃格光电,166.13,20.71,3876.1866,590558.13,连续三个交易日内，涨幅偏离值累计达20%的证券
46,603989,艾华集团,37.73,20.72,3488.3308,120492.49,连续三个交易日内，涨幅偏离值累计达20%的证券
47,605006,山东玻纤,26.0,24.37,23820.0026,564326.52,连续三个交易日内，涨幅偏离值累计达20%的证券
48,605288,凯迪股份,78.99,21.95,879.1487,64888.27,连续三个交易日内，涨幅偏离值累计达20%的证券
49,001203,大中矿业,34.36,-8.69,4928.1881,174052.5744,跌幅偏离值达7%的证券
50,001211,双枪科技,32.49,-10.73,1122.1356,37619.82,跌幅偏离值达7%的证券
51,002378,章源钨业,34.88,-8.65,12612.1932,449275.0174,跌幅偏离值达7%的证券
52,002421,达实智能,3.83,-8.44,52899.5631,206082.4508,跌幅偏离值达7%的证券
53,002742,冀衡医药,3.61,-9.34,2198.42,8186.6333,跌幅偏离值达7%的证券
54,600281,华阳新材,4.54,-8.68,2107.19,9796.04,跌幅偏离值达7%的证券
55,603567,珍宝岛,5.08,-7.7,3799.04,19597.13,跌幅偏离值达7%的证券
56,603586,金麒麟,15.75,-9.72,1816.24,28607.95,跌幅偏离值达7%的证券
57,603608,天创时尚,26.08,-9.49,5225.9463,140183.79,跌幅偏离值达7%的证券
58,603730,岱美股份,13.0,-8.52,7935.3201,107450.28,跌幅偏离值达7%的证券
59,002490,山东墨龙,7.42,-21.3,18522.0461,146776.6349,连续三个交易日内，跌幅偏离值累计达20%的证券
60,600256,广汇能源,5.4,-20.08,73845.7496,430226.62,连续三个交易日内，跌幅偏离值累计达20%的证券
61,001257,盛龙股份,32.72,63.15,8648.2027,291316.0272,换手率达20%的证券
62,002613,北玻股份,5.1,26.13,20216.4366,102323.5022,换手率达20%的证券
63,002842,翔鹭钨业,43.38,26.97,7240.1112,316756.8472,换手率达20%的证券
64,600367,红星发展,57.1,20.33,6545.3482,382675.03,换手率达20%的证券
65,603335,迪生力,8.49,21.08,9023.4863,76664.02,换手率达20%的证券
66,603407,长裕集团,61.85,33.41,1199.9694,76588.7,换手率达20%的证券
67,603459,红板科技,89.31,24.77,1957.9764,173516.06,换手率达20%的证券
68,920083,金戈新材,60.0,77.59,1558.7691,90654.43,换手率达20%的证券
69,920126,永大股份,16.71,43.99,1964.7481,34603.46,换手率达20%的证券
70,920161,龙辰科技,42.33,31.45,1160.6439,48574.51,换手率达20%的证券
71,920206,彩客科技,65.7,34.99,498.7834,32260.42,换手率达20%的证券
72,920211,新睿电子,139.9,33.71,194.1553,27851.55,换手率达20%的证券
73,001259,利仁科技,68.95,16.52,715.2571,45488.9848,振幅值达15%的证券
74,002051,中工国际,12.5,15.51,15827.7566,202208.9159,振幅值达15%的证券
75,002072,凯瑞德,9.18,15.88,4730.5781,42230.8092,振幅值达15%的证券
76,002552,宝鼎科技,72.16,15.12,2244.6148,163226.8018,振幅值达15%的证券
77,600378,昊华科技,63.8,15.71,11404.4168,695965.3,振幅值达15%的证券
78,600579,中化装备,7.5,15.03,2052.4576,14194.77,振幅值达15%的证券
79,600696,退市岩石,0.76,15.94,332.4879,255.99,振幅值达15%的证券
80,603458,勘设股份,14.72,15.72,3854.1859,52736.49,振幅值达15%的证券
81,300088,长信科技,10.57,31.78,82608.4001,776955.5804,
82,300285,国瓷材料,78.5,31.31,46413.2212,3132522.4927,
83,300522,世名科技,16.01,31.05,10060.817,140397.5319,
84,300726,宏达电子,85.13,33.04,10968.3514,877749.7149,
85,300903,科翔股份,98.16,32.13,9155.3704,753741.0499,
86,301312,智立方,111.0,33.45,3009.7671,301775.1286,
87,301373,凌玮科技,195.17,39.28,3436.0589,579859.7814,
88,688079,美迪凯,31.94,31.15,10127.618,266144.11,
89,688260,昀冢科技,123.61,40.07,2375.2634,249122.57,
90,688598,金博股份,49.79,36.2,8456.2456,349740.48,
91,688766,普冉股份,580.2,37.87,2972.7118,1410829.1,
92,300283,温州宏丰,22.15,20.0,11508.8546,231103.994,
93,300475,香农芯创,245.29,20.0,5198.271,1159969.1818,
94,301366,一博科技,58.2,20.0,2369.629,130251.1094,
95,688082,盛美上海,361.2,20.0,1198.4945,395346.83,
96,688323,瑞华泰,60.3,20.0,2377.9092,134702.78,
97,688333,铂力特,89.4,20.0,1718.7633,146306.06,
98,300255,常山药业,24.92,-37.43,14980.0784,424776.3045,
99,300853,申昊科技,29.31,-31.09,5449.1774,172232.6016,
100,301310,鑫宏业,38.96,30.99,1889.7517,71520.952,
101,301563,云汉芯城,191.0,31.69,606.3518,113359.9455,
102,301669,高特电子,36.95,33.54,2746.2054,103591.8648,
103,301682,宏明电子,197.26,35.55,913.2336,177476.0257,
104,688635,长进光子,501.84,31.32,556.1247,286106.02,
105,688783,西安奕材,54.5,30.2,5591.6064,279777.48,
106,600193,退市创兴,0.16,0.0,807.8033,125.23,退市整理的证券
107,600421,退市华嵘,0.26,0.0,643.2162,171.74,退市整理的证券
108,600599,退市熊猫,0.4,0.0,164.4601,65.63,退市整理的证券
109,600608,退市沪科,0.18,0.0,527.7288,95.6,退市整理的证券
110,600636,退市国化,1.85,0.0,1261.653,2314.21,退市整理的证券
111,605081,退市太和,0.37,0.0,252.495,93.6,退市整理的证券
112,920178,锐翔智能,150.2,40.95,964.116,125327.49,
113,920122,中纺标,26.5,29.97,331.4318,7981.67,
114,920753,天纺标,19.19,29.05,395.5343,6974.03,
