序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4027.7362,-30.045,-0.74,4057.7811,4044.8292,4078.9317,4015.0629,662918577.0,1363887868515,13638.88 亿
2,sz399001,深证成指,15314.7,-346.874,-2.215,15661.574,15595.695,15710.144,15243.506,81825118558.0,1705304054213,17053.04 亿
3,Total,沪深总成交额,,,,,,,,,3069191922728,30691.92 亿
