序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,恒林股份,603661,4天3板,4.72330904006958,37.47,39.36,5.71 亿,52.11 亿,52.11 亿,10.56191635131836,-0.07999999821186066,092502,3,6.204583644866943,家居用品
2,首开股份,600376,2天1板,5.241089820861816,5.02,5.25,23.61 亿,129.49 亿,129.49 亿,17.709644317626953,0.0,093100,7,6.07966423034668,房地产开
3,大业股份,603278,0天0板,5.9970011711120605,14.14,14.67,8.37 亿,48.32 亿,48.32 亿,17.049715042114258,-0.07067137956619263,093112,1,5.247376441955566,通用设备
4,意华股份,002897,3天2板,2.48329758644104,81.3,87.26,34.31 亿,148.31 亿,157.63 亿,22.430606842041016,0.012301635928452015,093133,2,8.735661506652832,通信设备
5,奥康国际,603001,3天2板,1.2195121049880981,10.79,11.73,6.05 亿,43.27 亿,43.27 亿,13.638157844543457,0.0,093156,1,11.350844383239746,服装家纺
6,莱尔科技,688683,0天0板,1.764706015586853,43.25,51.0,1.37 亿,67.11 亿,69.67 亿,2.045872211456299,0.0,093223,1,21.600000381469727,电子化学
7,线上线下,300959,0天0板,17.37056541442871,218.99,223.9,26.74 亿,114.59 亿,176.00 亿,23.17137336730957,0.0,093245,9,7.6589131355285645,通信服务
8,福莱蒽特,605566,2天1板,0.9935420155525208,40.66,44.29,9.11 亿,54.22 亿,54.22 亿,16.050996780395508,0.12312237918376923,093407,5,12.146050453186035,化学制品
9,远东传动,002406,0天0板,7.044025421142578,8.51,8.75,11.21 亿,51.25 亿,62.14 亿,21.65096092224121,0.0,093503,3,11.194968223571777,汽车零部
10,锦龙股份,000712,0天0板,8.061420440673828,11.26,11.46,9.56 亿,100.86 亿,100.89 亿,9.483691215515137,0.0,093912,1,10.940499305725098,证券Ⅱ
11,蔚蓝锂芯,002245,0天0板,9.990157127380371,22.35,22.35,57.76 亿,359.08 亿,381.66 亿,16.34383201599121,0.0,094333,9,6.64370059967041,电池
12,海得控制,002184,0天0板,6.296603202819824,12.83,13.28,4.54 亿,30.84 亿,45.15 亿,14.646041870117188,0.07800312340259552,095600,1,11.10190486907959,自动化设
13,模塑科技,000700,0天0板,7.464694023132324,15.98,16.36,24.09 亿,146.70 亿,146.70 亿,16.559707641601562,0.18808777630329132,095627,1,9.549428939819336,汽车零部
14,卓郎智能,600545,0天0板,7.819549083709717,7.17,7.32,22.43 亿,128.19 亿,128.19 亿,17.632217407226562,0.13966479897499084,100827,5,11.428571701049805,专用设备
15,诺德股份,600110,0天0板,7.242063522338867,10.81,11.09,28.15 亿,187.57 亿,187.57 亿,15.147687911987305,0.0,103050,1,12.003968238830566,电池
16,天创时尚,603608,0天0板,10.017271041870117,19.11,19.11,7.40 亿,80.21 亿,80.21 亿,9.498387336730957,0.0,103144,4,11.686816215515137,服装家纺
17,泰豪科技,600590,0天0板,8.909479141235352,15.28,15.43,22.02 亿,128.90 亿,130.32 亿,17.637861251831055,0.0,103320,2,16.535993576049805,军工电子
18,嘉美包装,002969,0天0板,6.813417434692383,20.38,20.99,24.57 亿,222.70 亿,223.87 亿,11.143611907958984,0.049091801047325134,112848,1,10.324947357177734,包装印刷
19,沪电股份,002463,0天0板,8.8297700881958,133.36,134.79,151.58 亿,2564.26 亿,2566.33 亿,6.022500038146973,0.007499062456190586,131615,2,9.988574981689453,元件
20,天津普林,002134,0天0板,7.254902362823486,32.82,33.66,9.15 亿,80.90 亿,80.95 亿,11.47415542602539,0.0,131636,2,10.424837112426758,元件
21,京东方Ａ,000725,4天2板,9.487666130065918,5.77,5.8,286.46 亿,2096.91 亿,2137.46 亿,14.137287139892578,-0.17301037907600403,134536,6,11.764705657958984,光学光电
22,盈方微,000670,0天0板,7.567567348480225,9.95,10.18,16.85 亿,81.78 亿,84.05 亿,21.618633270263672,0.0,143651,1,12.972972869873047,其他电子
23,和泰机电,001225,4天2板,9.137930870056152,63.3,63.8,3.97 亿,13.32 亿,41.69 亿,31.30916976928711,0.0,143700,1,13.965517044067383,专用设备
24,科瑞技术,002957,2天1板,9.995835304260254,52.82,52.82,38.18 亿,221.15 亿,221.83 亿,18.62590217590332,0.0,145648,1,16.76384735107422,自动化设
