序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,水发燃气,603318,4,4天4板,10.0,10.67,17.59 亿,48.98 亿,48.98 亿,36.56828308105469,22636042,092502,141435,6,燃气Ⅱ
2,亚盛集团,600108,4,4天4板,9.979209899902344,5.29,17.98 亿,102.99 亿,102.99 亿,18.67259979248047,96367501,095902,095932,1,种植业
3,洲际油气,600759,3,7天5板,9.986684799194336,8.26,54.33 亿,342.27 亿,342.71 亿,15.881464004516602,559108653,092501,134234,2,油气开采
4,山东墨龙,002490,3,7天4板,10.046948432922363,11.72,10.99 亿,63.49 亿,93.51 亿,17.388851165771484,117840486,092500,093933,2,专用设备
5,准油股份,002207,3,7天4板,10.029282569885254,15.03,16.96 亿,39.20 亿,39.39 亿,46.348697662353516,11132721,142630,144430,3,油服工程
6,石化油服,600871,3,7天4板,10.051546096801758,4.27,51.16 亿,578.46 亿,809.47 亿,9.231719017028809,10787625,092501,150000,2,油服工程
7,佰维存储,688525,1,首板,19.99863624572754,175.99,65.35 亿,822.11 亿,822.11 亿,7.991421699523926,808979744,092503,093239,1,半导体
8,顺钠股份,000533,1,首板,10.017889022827148,12.3,7.02 亿,84.24 亿,84.97 亿,8.393006324768066,185046771,093136,093336,2,电网设备
9,德明利,001309,1,首板,10.0,251.57,48.78 亿,404.72 亿,570.68 亿,12.161812782287598,131317275,093606,130809,16,半导体
10,积成电子,002339,1,首板,10.009532928466797,11.54,3.53 亿,55.25 亿,58.17 亿,6.52254581451416,105424870,093618,093618,0,电网设备
11,川润股份,002272,1,首板,10.02610969543457,21.07,29.99 亿,81.43 亿,102.16 亿,37.52440643310547,83451000,093315,134742,3,通用设备
12,卓郎智能,600545,1,首板,9.935897827148438,3.43,5.91 亿,61.33 亿,61.33 亿,9.757852554321289,41683075,093526,131556,4,专用设备
13,金开新能,600821,1,4天2板,10.069930076599121,7.87,22.38 亿,157.18 亿,157.18 亿,14.525784492492676,116078171,093828,133419,3,电力
14,汉缆股份,002498,1,9天5板,10.013531684875488,8.13,18.58 亿,270.47 亿,270.47 亿,6.983823776245117,118204378,093824,112236,4,电网设备
15,农发种业,600313,1,首板,10.0,9.24,19.98 亿,100.00 亿,107.31 亿,20.3508243560791,75246864,095202,104756,3,种植业
16,安靠智电,300617,1,首板,19.99629783630371,64.81,17.54 亿,90.04 亿,107.40 亿,20.080066680908203,46523534,093954,133936,7,电网设备
17,王力安防,605268,1,首板,10.028653144836426,11.52,1.04 亿,50.42 亿,51.41 亿,2.097440004348755,66132864,095406,095406,0,家居用品
18,神马电力,603530,1,5天3板,10.0,67.21,10.19 亿,287.30 亿,290.14 亿,3.6290292739868164,113920950,095749,131902,1,电网设备
19,华通线缆,605196,1,首板,10.0,54.34,12.88 亿,274.40 亿,277.68 亿,4.767465591430664,16182452,100041,143508,4,电网设备
20,通光线缆,300265,1,首板,20.0,17.88,13.71 亿,83.55 亿,83.61 亿,17.230470657348633,146017985,095103,095103,0,电网设备
21,宏盛华源,601096,1,首板,9.982486724853516,6.28,10.13 亿,103.18 亿,168.00 亿,10.019938468933105,61816011,100806,134830,1,专业工程
22,超颖电子,603175,1,首板,10.0,79.64,4.92 亿,35.04 亿,348.05 亿,14.371842384338379,19390269,100822,100822,0,元件
23,美丽生态,000010,1,首板,9.950248718261719,4.42,5.90 亿,37.48 亿,50.81 亿,16.151065826416016,36423792,101054,111000,5,基础建设
24,东方锆业,002167,1,4天2板,9.993155479431152,16.07,14.38 亿,121.71 亿,124.49 亿,12.22658920288086,73078325,101427,101427,0,小金属
25,誉帆科技,001396,1,首板,9.993979454040527,54.81,1.33 亿,12.17 亿,58.59 亿,11.308996200561523,29125924,101642,101642,0,基础建设
26,法尔胜,000890,1,8天6板,10.049627304077148,8.87,9.93 亿,37.21 亿,37.21 亿,27.917381286621094,32577913,101933,144457,3,环保设备
27,悦心健康,002162,1,首板,9.94575023651123,6.08,5.16 亿,55.84 亿,55.92 亿,9.571749687194824,131864438,102545,102545,0,家居用品
28,凌玮科技,301373,1,首板,20.004837036132812,49.61,5.24 亿,19.09 亿,53.81 亿,29.15595245361328,99615342,100121,100121,0,化学制品
29,航天彩虹,002389,1,3天2板,10.019120216369629,28.77,39.86 亿,283.31 亿,283.36 亿,14.51904582977295,217436525,102809,105406,1,航空装备
30,富临运业,002357,1,首板,10.013717651367188,16.04,3.54 亿,50.28 亿,50.28 亿,7.217301368713379,71210221,105357,105357,0,铁路公路
31,智能自控,002877,1,首板,10.0,9.9,3.07 亿,23.81 亿,35.23 亿,13.260940551757812,81296523,130324,131000,2,通用设备
32,红太阳,000525,1,首板,9.98389720916748,6.83,6.00 亿,75.93 亿,89.01 亿,8.183514595031738,156220103,130300,132339,1,农化制品
33,瑞纳智能,301129,1,首板,19.991788864135742,29.23,1.87 亿,19.37 亿,39.72 亿,10.236790657043457,54718560,131445,131445,0,通用设备
34,京泉华,002885,1,首板,9.993108749389648,31.92,9.32 亿,73.71 亿,86.48 亿,13.013320922851562,96922334,132224,132224,0,其他电子
35,延华智能,002178,1,首板,10.049423217773438,6.68,3.24 亿,47.55 亿,47.57 亿,7.0027618408203125,91442847,132539,132703,1,软件开发
36,三联锻造,001282,1,首板,10.0,25.3,3.93 亿,19.78 亿,56.21 亿,20.531930923461914,103045002,131357,131357,0,汽车零部
37,亚虹医药-U,688176,1,首板,20.017559051513672,13.67,5.42 亿,59.56 亿,78.08 亿,9.565793991088867,32651697,133326,133730,1,化学制药
38,银星能源,000862,1,首板,10.044978141784668,7.34,4.74 亿,46.09 亿,67.38 亿,10.848224639892578,91351731,133539,133539,0,电力
39,杭电股份,603618,1,4天2板,9.9893159866333,20.59,18.97 亿,142.35 亿,142.35 亿,14.207032203674316,99480873,134024,134024,0,电网设备
40,诚邦股份,603316,1,首板,9.992429733276367,14.53,2.24 亿,38.40 亿,38.40 亿,6.053976535797119,108368663,133637,133637,0,基础建设
41,迦南智能,300880,1,首板,20.0,23.22,6.08 亿,45.31 亿,45.31 亿,14.173701286315918,25465025,134654,134654,0,电网设备
42,桂冠电力,600236,1,3天2板,10.040567398071289,10.85,4.41 亿,855.24 亿,855.24 亿,0.5387260317802429,17105784,141236,144739,1,电力
43,福达合金,603045,1,首板,10.013578414916992,32.41,3.06 亿,43.90 亿,43.90 亿,7.290091037750244,120643632,144207,144207,0,金属新材
44,廊坊发展,600149,1,首板,9.936908721923828,6.97,4.52 亿,26.50 亿,26.50 亿,18.36765480041504,71757544,144906,144906,0,电力
