序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,侨银股份,002973,0天0板,3.201113224029541,14.83,15.81,2.53 亿,46.20 亿,60.61 亿,5.494420528411865,0.40622884035110474,093127,1,10.368824005126953,环境治理
2,闰土股份,002440,0天0板,8.4139986038208,14.56,14.77,22.27 亿,137.79 亿,163.65 亿,16.027366638183594,0.0,093130,14,10.94564437866211,化学制品
3,金牛化工,600722,3天2板,5.550661087036133,11.98,12.49,23.63 亿,81.50 亿,81.50 亿,29.017053604125977,0.08354219049215317,093222,1,9.07489013671875,化学原料
4,三变科技,002112,0天0板,7.535830020904541,23.26,23.79,16.71 亿,60.96 亿,68.41 亿,27.330366134643555,-0.04297378659248352,093803,1,11.974109649658203,电网设备
5,森源电气,002358,0天0板,7.558859825134277,8.68,8.88,12.55 亿,80.70 亿,80.70 亿,15.609007835388184,0.0,093839,1,11.771994590759277,电网设备
6,中孚实业,600595,0天0板,5.3240742683410645,9.1,9.5,16.70 亿,364.72 亿,364.72 亿,4.494806289672852,0.0,094445,1,9.837963104248047,工业金属
7,北化股份,002246,0天0板,9.640746116638184,24.11,24.19,21.35 亿,132.37 亿,132.37 亿,16.401466369628906,-0.04145937040448189,095021,4,12.323782920837402,化学制品
8,京城股份,600860,0天0板,8.552631378173828,14.85,15.05,9.32 亿,65.94 亿,81.30 亿,14.326945304870605,-0.06729474663734436,095153,1,11.184210777282715,通用设备
9,起帆电缆,605222,0天0板,7.036859512329102,22.36,22.98,6.12 亿,92.33 亿,92.33 亿,6.565771579742432,0.044742729514837265,100218,3,11.871708869934082,电网设备
10,意华股份,002897,0天0板,5.740740776062012,68.52,71.28,19.41 亿,125.00 亿,132.85 亿,15.502618789672852,0.32210832834243774,100324,1,11.990740776062012,通信设备
11,章源钨业,002378,10天5板,8.04708194732666,44.98,45.79,69.37 亿,537.57 亿,540.40 亿,13.126885414123535,-0.15538290143013,100624,1,17.439346313476562,小金属
12,保变电气,600550,0天0板,7.739938259124756,17.4,17.77,36.63 亿,320.43 亿,320.43 亿,11.471338272094727,-0.05743825435638428,100636,1,11.82662582397461,电网设备
13,豫能控股,001896,10天7板,7.379517555236816,14.26,14.61,36.58 亿,217.58 亿,217.58 亿,16.866601943969727,-0.6271777153015137,100803,5,9.864458084106445,电力
14,海星股份,603115,0天0板,3.129298686981201,29.99,31.99,6.39 亿,72.54 亿,72.54 亿,8.597075462341309,-0.33233630657196045,101057,1,13.720769882202148,工业金属
15,东方电气,600875,0天0板,9.067652702331543,38.37,38.7,62.22 亿,868.45 亿,1326.97 亿,7.298165798187256,0.05215124040842056,101347,2,11.45537281036377,其他电源
16,金富科技,003018,0天0板,6.343967437744141,29.0,30.0,6.30 亿,28.41 亿,75.40 亿,22.339447021484375,0.34602075815200806,101812,1,12.834617614746094,包装印刷
17,白云电器,603861,0天0板,7.272727012634277,21.24,21.78,11.24 亿,112.27 亿,114.81 亿,10.12751579284668,0.0471031554043293,102017,1,13.88888931274414,电网设备
18,天创时尚,603608,0天0板,9.6860990524292,12.23,12.27,5.45 亿,51.33 亿,51.33 亿,10.92758560180664,-0.24469821155071259,134149,2,13.183856010437012,服装家纺
19,汇金通,603577,0天0板,8.15018367767334,11.81,12.01,3.66 亿,40.05 亿,40.05 亿,9.235599517822266,0.08474576473236084,134349,1,11.355311393737793,电网设备
