序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4129.1026,-4.331,-0.105,4133.4331,4133.1996,4141.6488,4103.1636,786151182.0,1078215329773,10782.15 亿
2,sz399001,深证成指,14374.871,-90.539,-0.626,14465.41,14457.632,14478.046,14245.77,76880514232.0,1363682636762,13636.83 亿
3,Total,沪深总成交额,,,,,,,,,2441897966535,24418.98 亿
