序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000011,深物业A,10.07,20.86,2356.707,22352.6558,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000560,我爱我家,2.9,20.66,31270.7826,82792.7928,连续三个交易日内，涨幅偏离值累计达20%的证券
3,002396,星网锐捷,40.36,20.85,25546.8793,939652.3028,连续三个交易日内，涨幅偏离值累计达20%的证券
4,002679,福建金森,11.74,20.86,1807.8107,19590.697,连续三个交易日内，涨幅偏离值累计达20%的证券
5,002855,捷荣技术,16.1,20.79,4079.9442,64045.9232,连续三个交易日内，涨幅偏离值累计达20%的证券
6,003005,竞业达,16.53,20.84,3125.2965,48634.2791,连续三个交易日内，涨幅偏离值累计达20%的证券
7,600227,赤天化,5.04,20.4,58038.322,264539.92,连续三个交易日内，涨幅偏离值累计达20%的证券
8,600371,万向德农,12.69,20.22,1862.4794,23070.37,连续三个交易日内，涨幅偏离值累计达20%的证券
9,600551,时代出版,8.25,20.22,6275.4593,47918.96,连续三个交易日内，涨幅偏离值累计达20%的证券
10,600691,潞化科技,3.23,20.22,21900.7445,66725.61,连续三个交易日内，涨幅偏离值累计达20%的证券
11,600722,金牛化工,16.8,20.29,30194.6392,469512.31,连续三个交易日内，涨幅偏离值累计达20%的证券
12,601086,国芳集团,9.17,20.22,4334.8178,37955.58,连续三个交易日内，涨幅偏离值累计达20%的证券
13,603269,海鸥股份,24.4,20.28,6109.4869,143107.46,连续三个交易日内，涨幅偏离值累计达20%的证券
14,603559,中通国脉,10.54,20.26,7142.841,70240.49,连续三个交易日内，涨幅偏离值累计达20%的证券
15,002412,汉森制药,11.82,-10.6,1869.8,22120.6218,跌幅偏离值达7%的证券
16,002437,誉衡药业,4.37,-10.6,66649.7715,294323.2926,跌幅偏离值达7%的证券
17,002742,冀衡医药,5.62,-10.6,2460.13,13829.7587,跌幅偏离值达7%的证券
18,002785,万里石,32.01,-10.6,1384.84,44419.2573,跌幅偏离值达7%的证券
19,600272,开开实业,18.26,-10.87,3110.16,57170.36,跌幅偏离值达7%的证券
20,600363,联创光电,16.37,-10.87,2197.62,36199.79,跌幅偏离值达7%的证券
21,600613,神奇制药,11.16,-10.86,968.36,10806.9,跌幅偏离值达7%的证券
22,600721,百花医药,13.9,-10.84,4674.32,64980.05,跌幅偏离值达7%的证券
23,601212,白银有色,6.87,-10.82,37584.3931,258714.25,跌幅偏离值达7%的证券
24,900925,机电B股,1.34,-7.35,222.6546,301.89,跌幅偏离值达7%的证券
25,900939,汇丽B,0.43,-7.12,58.8417,25.59,跌幅偏离值达7%的证券
26,000712,锦龙股份,12.98,9.4,24574.7444,311934.9435,涨幅偏离值达7%的证券
27,000977,浪潮信息,85.18,9.4,11666.851,960118.09,涨幅偏离值达7%的证券
28,002008,大族激光,96.38,9.4,5791.0038,533674.8609,涨幅偏离值达7%的证券
29,002886,沃特股份,29.04,9.4,6563.5531,188596.5312,涨幅偏离值达7%的证券
30,600121,郑州煤电,4.91,9.23,12747.7896,59668.69,涨幅偏离值达7%的证券
31,600540,新赛股份,5.56,9.24,711.6324,3956.68,涨幅偏离值达7%的证券
32,601595,上海电影,18.33,9.16,1709.662,30290.47,涨幅偏离值达7%的证券
33,605577,龙版传媒,10.62,9.19,1299.3152,13394.63,涨幅偏离值达7%的证券
34,000890,法尔胜,9.03,17.54,11917.7773,104458.9358,振幅值达15%的证券
35,002418,康盛股份,5.39,17.43,29111.7903,147432.4286,振幅值达15%的证券
36,002942,新农股份,22.0,20.04,2876.8497,61722.258,振幅值达15%的证券
37,003023,彩虹集团,26.71,15.03,1316.9503,35456.5725,振幅值达15%的证券
38,600162,香江控股,4.97,19.19,44195.466,232317.07,振幅值达15%的证券
39,600785,新华百货,11.51,16.68,7503.7677,90431.31,振幅值达15%的证券
40,603958,哈森股份,22.6,20.85,3441.7085,76148.68,振幅值达15%的证券
41,605566,福莱蒽特,29.15,16.33,1450.065,42022.23,振幅值达15%的证券
42,002165,红宝丽,8.59,31.63,23022.4818,200259.311,换手率达20%的证券
43,002354,天娱数科,8.03,34.82,56649.5292,445288.4079,换手率达20%的证券
44,600103,青山纸业,3.81,26.67,59008.3911,220773.59,换手率达20%的证券
