序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
30,003020,立方制药,18.74,20.03,3346.5365,58720.1869,连续三个交易日内，涨幅偏离值累计达20%的证券
31,600129,太极集团,16.58,21.76,13065.6689,201765.93,连续三个交易日内，涨幅偏离值累计达20%的证券
32,600992,贵绳股份,10.65,20.38,2202.9399,22394.62,连续三个交易日内，涨幅偏离值累计达20%的证券
33,603183,建研院,4.44,20.5,22166.3984,93429.36,连续三个交易日内，涨幅偏离值累计达20%的证券
34,603898,好莱客,15.27,20.36,1359.18,19062.55,连续三个交易日内，涨幅偏离值累计达20%的证券
35,001365,天海电子,50.0,39.15,2251.5295,108230.643,换手率达20%的证券
36,001399,惠科股份,37.03,27.37,11784.6933,459348.5406,换手率达20%的证券
37,002137,实益达,12.02,29.13,11549.9694,137106.3496,换手率达20%的证券
38,002354,天娱数科,8.54,33.06,53786.7343,465474.3548,换手率达20%的证券
39,002910,庄园牧场,10.64,25.59,4376.5527,47264.9226,换手率达20%的证券
40,600288,大恒科技,16.54,24.61,10750.8937,183428.37,换手率达20%的证券
41,600360,华微电子,16.79,29.05,27895.0065,479100.29,换手率达20%的证券
42,603459,红板科技,91.05,22.68,1792.9014,170198.51,换手率达20%的证券
43,920136,永励精密,25.53,58.05,1218.9886,32507.37,换手率达20%的证券
44,920193,吉和昌,39.49,37.6,947.4989,39871.34,换手率达20%的证券
45,920211,新睿电子,139.49,27.81,160.1713,22873.26,换手率达20%的证券
46,920267,鑫汇科,18.14,28.91,785.7813,13778.72,换手率达20%的证券
47,002057,中钢天源,9.13,-22.75,17415.1946,176222.1471,连续三个交易日内，跌幅偏离值累计达20%的证券
48,002192,融捷股份,71.15,-26.06,7630.0166,609206.241,连续三个交易日内，跌幅偏离值累计达20%的证券
49,002497,雅化集团,18.7,-23.09,36339.0781,765635.7952,连续三个交易日内，跌幅偏离值累计达20%的证券
50,002353,杰瑞股份,151.2,-8.76,1975.5423,309349.6149,跌幅偏离值达7%的证券
51,002617,露笑科技,8.44,-8.76,32724.8843,293920.8489,跌幅偏离值达7%的证券
52,002903,宇环数控,33.36,-8.76,1718.6116,60761.7546,跌幅偏离值达7%的证券
53,003043,华亚智能,94.05,-8.76,1139.8432,112038.2795,跌幅偏离值达7%的证券
54,603203,快克智能,59.49,-8.96,2730.4999,176486.2,跌幅偏离值达7%的证券
55,603687,大胜达,15.18,-8.8,4359.96,69238.7,跌幅偏离值达7%的证券
56,603906,龙蟠科技,22.16,-8.99,6591.4596,152473.06,跌幅偏离值达7%的证券
57,603937,丽岛新材,11.18,-8.4,2111.3245,23700.3,跌幅偏离值达7%的证券
58,300065,海兰信,28.79,20.0,12350.7106,327932.4851,
59,300069,金利华电,36.86,20.0,1551.921,54128.2273,
60,300255,常山药业,26.34,20.0,7026.903,176660.5471,
61,300786,国林科技,23.9,20.0,1034.5179,23738.3545,
62,301117,佳缘科技,20.29,20.0,3145.735,57069.4109,
63,688238,和元生物,6.71,16.7,6949.659,46646.26,
64,688328,深科达,118.23,15.89,2036.7444,245197.24,
65,688523,航天环宇,61.18,20.01,1622.9979,92985.45,
66,688710,益诺思,77.87,20.0,685.7749,50346.71,
67,688722,同益中,18.31,19.99,2066.7438,36084.96,
68,300071,福石控股,4.91,33.86,32012.952,149333.2631,
69,300164,通源石油,8.86,31.9,18602.9646,162457.8892,
70,301516,中远通,20.65,33.87,2376.7005,49268.5223,
71,301520,万邦医药,45.18,46.06,1506.0651,64481.7883,
72,688797,臻宝科技,445.25,31.46,918.514,458779.8,
73,300390,天华新能,65.7,-30.22,24858.5268,1867137.0919,
74,301583,托伦斯,216.7,0.0,2508.1168,594389.8887,无价格涨跌幅限制的证券
75,688146,中船特气,293.99,-19.14,1987.0666,647724.8,
76,688249,晶合集成,54.12,-17.01,10893.8625,638549.27,
77,688392,骄成超声,203.89,-15.68,760.4182,173246.85,
78,688549,中巨芯,29.33,-17.1,13094.3228,421169.96,
79,688596,正帆科技,68.03,-15.31,4230.3016,314266.63,
80,920943,优机股份,15.82,29.99,326.9677,4877.52,
81,920576,天力复合,61.9,33.06,774.5795,48217.41,
82,920885,星辰科技,14.13,32.04,996.1748,13945.32,
