序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,高德红外,002414,2,2天2板,9.992486953735352,14.64,29.79亿,497.56亿,625.24亿,6.002201080322266,106549963,092500,095142,5,军工电子
2,亚联机械,001395,2,2天2板,9.98847484588623,28.63,1.08亿,14.89亿,32.47亿,7.300141334533691,17940416,093145,093345,2,专用设备
3,国华退,000004,2,10天6板,9.523809432983398,0.46,166.72万,5809.30万,6089.49万,2.8748245239257812,825567,093103,094806,6,软件开发
4,柘中股份,002346,2,2天2板,9.984871864318848,21.81,2.06亿,85.52亿,96.31亿,2.4308009147644043,73287859,093036,093633,1,电网设备
5,好莱客,603898,2,2天2板,10.014410018920898,15.27,8565.19万,45.85亿,45.85亿,1.8923524618148804,50070330,094010,094010,0,家居用品
6,立方制药,003020,2,2天2板,9.97652530670166,18.74,3.24亿,31.59亿,42.77亿,10.581952095031738,35836127,094812,095906,2,化学制药
7,中鼎股份,000887,2,2天2板,10.0,20.68,22.34亿,271.81亿,272.25亿,8.252935409545898,2781604,093203,143215,24,汽车零部
8,星网宇达,002829,2,2天2板,9.98307991027832,19.5,2.80亿,28.48亿,40.52亿,10.210667610168457,55188997,095318,095318,0,航天装备
9,贵绳股份,600992,2,2天2板,10.020661354064941,10.65,1.78亿,26.10亿,26.10亿,7.028493404388428,61998964,100328,100328,0,通用设备
10,欢瑞世纪,000892,2,7天4板,9.947644233703613,4.2,5.75亿,29.86亿,41.20亿,20.217540740966797,30536100,100330,100406,1,影视院线
11,三峡新材,600293,1,首板,9.842519760131836,2.79,1.25亿,32.37亿,32.37亿,3.8803508281707764,18515564,093041,093347,2,玻璃玻纤
12,科陆电子,002121,1,首板,10.103093147277832,5.34,1.06亿,75.38亿,89.31亿,1.4103622436523438,60006915,093000,093000,0,电网设备
13,京基智农,000048,1,首板,9.99543571472168,24.1,5.34亿,127.56亿,127.78亿,4.222593784332275,29997848,093142,102648,3,养殖业
14,沃顿科技,000920,1,首板,10.008627891540527,12.75,1.79亿,60.26亿,60.26亿,2.993704319000244,67968962,093109,095321,3,塑料
15,中远海特,600428,1,首板,10.03671932220459,8.99,3.63亿,219.83亿,246.68亿,1.6538798809051514,107613023,093011,094426,8,航运港口
