序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,华天科技,002185,4天2板,6.658238410949707,25.31,26.1,127.64亿,840.96亿,841.16亿,14.894179344177246,0.0,092500,3,4.214074611663818,半导体
2,剑桥科技,603083,0天0板,-1.4405940771102905,199.09,222.2,73.47亿,548.67亿,733.15亿,12.518040657043457,0.0,093001,1,11.49009895324707,通信设备
3,恒尚节能,603137,9天8板,6.150793552398682,26.75,27.72,10.67亿,48.93亿,48.93亿,21.156980514526367,0.0,093024,22,4.682539939880371,装修装饰
4,亚威股份,002559,0天0板,-1.4214047193527222,11.79,13.16,13.53亿,59.42亿,64.82亿,21.435014724731445,0.0,093148,1,11.538461685180664,通用设备
5,铭普光磁,002902,0天0板,4.218928337097168,27.42,28.94,9.54亿,48.71亿,64.44亿,19.03546142578125,0.0,093221,3,8.627898216247559,通信设备
6,平安电工,001359,0天0板,4.12908935546875,117.77,124.41,7.77亿,71.00亿,284.01亿,10.645262718200684,0.0,093303,1,10.0,塑料
7,宝鼎科技,002552,2天1板,-6.507591724395752,60.34,70.99,23.27亿,222.35亿,234.11亿,9.3679838180542,0.0,093342,3,16.950727462768555,元件
8,崇达技术,002815,2天1板,5.422740459442139,18.08,18.87,32.66亿,140.51亿,223.13亿,22.542264938354492,0.0,093506,16,6.938775539398193,元件
9,亚翔集成,603929,0天0板,2.385723829269409,214.58,230.54,22.40亿,457.83亿,457.83亿,4.714889049530029,0.0,093537,3,7.629545211791992,专业工程
10,旭光电子,600353,2天1板,3.2289628982543945,42.2,44.97,31.01亿,349.76亿,349.76亿,8.474913597106934,0.0,093545,1,6.996086120605469,其他电子
11,深科达,688328,2天1板,15.88904094696045,118.23,122.42,24.52亿,111.68亿,111.68亿,21.562824249267578,0.0,093606,30,10.10586166381836,专用设备
12,中恒电气,002364,2天1板,2.995222330093384,56.05,59.86,48.94亿,312.82亿,315.88亿,15.065943717956543,0.0,093651,4,7.09298038482666,其他电源
13,美畅股份,300861,0天0板,5.579605579376221,21.95,24.95,19.83亿,92.60亿,147.47亿,20.02315330505371,0.0,093724,4,18.037517547607422,通用设备
14,至纯科技,603690,0天0板,-0.8923259377479553,33.32,36.98,22.47亿,127.60亿,127.60亿,16.505046844482422,0.0,093804,2,10.945865631103516,半导体
15,万盛股份,603010,0天0板,-3.3930857181549072,15.09,17.18,5.71亿,86.13亿,88.28亿,6.125261306762695,0.0,093912,2,13.636363983154297,化学制品
16,深科技,000021,2天1板,2.969416856765747,57.91,61.86,183.70亿,911.59亿,911.72亿,19.254871368408203,0.0,093948,3,7.0412516593933105,消费电子
17,宁波中百,600857,0天0板,4.072165012359619,20.19,21.34,2.70亿,45.29亿,45.29亿,5.806551456451416,0.0,094009,1,11.804123878479004,一般零售
18,芯瑞达,002983,0天0板,1.6400337219238281,24.17,26.16,1.73亿,30.98亿,53.93亿,5.3838791847229,0.0,094115,1,11.227922439575195,光学光电
19,东方锆业,002167,0天0板,0.0,19.65,21.62,26.49亿,149.09亿,152.22亿,16.997821807861328,0.0,094536,1,11.806615829467773,小金属
20,瑞玛精密,002976,0天0板,5.96421480178833,26.65,27.67,6.75亿,32.44亿,51.86亿,20.415124893188477,0.0,094821,2,10.616302490234375,汽车零部
21,华电辽能,600396,0天0板,5.564648151397705,12.9,13.44,26.39亿,189.98亿,189.98亿,13.78035831451416,0.0,094853,1,11.538461685180664,电力
22,和元生物,688238,0天0板,16.69565200805664,6.71,6.9,4.66亿,43.02亿,43.55亿,10.839437484741211,0.0,094919,15,19.130434036254883,医疗服务
23,川润股份,002272,0天0板,5.137289524078369,23.74,24.84,17.87亿,96.89亿,115.11亿,18.145437240600586,0.0,095030,1,9.964570045471191,通用设备
24,中科三环,000970,0天0板,3.1914894580841064,15.52,16.54,20.08亿,188.68亿,188.68亿,10.310525894165039,0.0,095033,1,10.239361763000488,金属新材
25,泰坦股份,003036,0天0板,-1.6163123846054077,79.13,88.47,8.14亿,171.40亿,171.40亿,4.433685302734375,0.0,095400,1,13.005097389221191,专用设备
26,国投中鲁,600962,0天0板,4.4086480140686035,24.63,25.95,4.12亿,64.58亿,64.58亿,6.202976703643799,0.0,095523,1,9.91945743560791,农产品加
27,润建股份,002929,0天0板,4.591836929321289,61.5,64.68,15.22亿,133.16亿,176.02亿,11.259182929992676,0.0,095524,2,11.938775062561035,通信服务
28,建研院,603183,0天0板,4.470588207244873,4.44,4.68,3.75亿,22.07亿,22.07亿,16.734928131103516,0.0,095526,1,12.0,专业服务
29,华微电子,600360,0天0板,5.003127098083496,16.79,17.59,47.91亿,161.23亿,161.23亿,29.048362731933594,0.0,095651,14,11.319574356079102,半导体
30,汉钟精机,002158,0天0板,6.649320602416992,36.89,38.05,14.63亿,196.83亿,197.26亿,7.328495979309082,0.0,095654,15,10.956923484802246,通用设备
31,安奈儿,002875,0天0板,5.616224765777588,13.54,14.1,1.79亿,24.70亿,28.84亿,7.241276264190674,0.0,100215,1,10.99843978881836,服装家纺
32,三达膜,688101,0天0板,11.393228530883789,17.11,18.43,3.25亿,56.81亿,56.81亿,5.508188247680664,0.0,100359,2,18.294269561767578,环境治理
33,天娱数科,002354,0天0板,5.6930694580078125,8.54,8.89,46.55亿,138.83亿,141.30亿,33.08540344238281,0.0,100624,4,10.767326354980469,广告营销
34,龙源技术,300105,0天0板,18.379159927368164,8.18,8.29,6.30亿,42.17亿,42.19亿,15.328252792358398,0.0,100706,6,21.273515701293945,其他电源
35,利欧股份,002131,0天0板,5.977011680603027,4.61,4.79,35.13亿,269.91亿,312.18亿,12.886773109436035,0.0,100945,5,12.413792610168457,通用设备
36,中科金财,002657,0天0板,8.982036590576172,16.38,16.53,6.17亿,55.06亿,55.70亿,11.423731803894043,0.0,101509,19,12.17564868927002,IT服务Ⅱ
37,浙文互联,600986,0天0板,6.8702287673950195,7.0,7.21,10.04亿,104.12亿,104.12亿,9.607576370239258,0.0,101517,4,12.061068534851074,广告营销
38,福石控股,300071,0天0板,19.17475700378418,4.91,4.94,14.93亿,46.42亿,47.33亿,33.86356735229492,0.0,101530,17,21.84465980529785,广告营销
39,紫光股份,000938,0天0板,7.651345252990723,38.41,39.25,185.73亿,1098.55亿,1098.56亿,16.881954193115234,0.0,101830,5,8.548206329345703,IT服务Ⅱ
