序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
75,300580,贝斯特,25.96,20.0,4383.552,107871.4723,
76,300718,长盛轴承,77.23,20.0,2917.6993,214213.9247,
77,301379,天山电子,32.16,20.0,4952.4926,155951.2057,
78,688017,绿的谐波,488.0,18.15,2694.307,1252936.65,
79,688311,盟升电子,31.15,19.99,1069.8058,30985.22,
80,688523,航天环宇,58.79,16.23,1319.1202,73831.73,
81,300139,晓程科技,44.05,30.65,7160.6197,308825.4312,
82,301520,万邦医药,35.55,41.4,1353.6222,45328.497,
83,301696,三瑞智能,140.4,40.63,1222.4233,167844.8786,
84,688797,臻宝科技,540.1,37.18,1085.2664,628973.82,
85,300163,先锋新材,7.5,42.99,15523.9051,113020.268,
86,300487,蓝晓科技,74.58,31.19,6914.743,490930.5358,
87,300607,拓斯达,52.96,32.6,21393.581,1050230.6562,
88,300695,兆丰股份,68.16,39.32,985.0525,61071.0683,
89,300985,致远新能,49.67,33.16,2027.3265,86374.4038,
90,301008,宏昌科技,33.64,30.26,4024.6571,128023.0951,
91,301529,福赛科技,124.3,33.14,2067.5301,232858.8965,
92,301596,瑞迪智驱,63.97,31.07,1277.8521,74045.4652,
93,688077,大地熊,32.36,32.68,2123.3993,63904.49,
94,688192,迪哲医药,48.48,31.93,3728.5581,166005.5,
95,688266,泽璟制药,143.0,33.1,4223.4117,549104.87,
96,688382,益方生物,22.76,36.96,9321.3377,196251.29,
97,688513,苑东生物,57.0,40.18,1609.6129,84425.79,
98,688553,汇宇制药,13.22,34.88,12556.4985,159770.87,
99,688578,艾力斯,130.88,30.37,6125.6586,759428.3,
100,600182,S佳通,14.71,-15.81,1265.5103,18129.48,连续三个交易日内，涨幅偏离值累计达到15%的ST证券、*ST证券和未完成股改证券
101,600545,卓郎智能,6.26,-20.99,48927.4968,335587.27,连续三个交易日内，跌幅偏离值累计达20%的证券
102,600552,凯盛科技,25.39,-20.82,46625.276,1311375.16,连续三个交易日内，跌幅偏离值累计达20%的证券
103,688096,京源环保,9.93,-19.98,2954.5768,31584.87,
104,688106,金宏气体,40.0,-16.21,9878.9201,416523.94,
105,688216,气派科技,41.04,-20.0,2131.0652,91574.91,
106,920002,万达轴承,65.82,25.13,562.5451,34591.11,
107,920096,嘉晨智能,51.62,20.66,446.5549,21466.19,
