序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,锐捷网络,301165,0天0板,11.307917594909668,94.89,102.3,47.03亿,1056.73亿,1056.73亿,4.281611919403076,0.0,093000,1,9.266861915588379,通信设备
2,海森药业,001367,0天0板,4.80868673324585,20.27,21.27,1.32亿,24.66亿,30.88亿,5.334807395935059,0.24727992713451385,093400,1,9.979317665100098,化学制药
3,威派格,603956,0天0板,5.442176818847656,6.2,6.47,4.32亿,35.33亿,35.33亿,11.900925636291504,0.0,093517,9,10.204081535339355,专用设备
4,先锋新材,300163,2天1板,15.919629096984863,7.5,7.76,9.17亿,34.24亿,35.55亿,26.349119186401367,0.0,093612,33,14.064915657043457,化学制品
5,S佳通,600182,3天2板,3.957597255706787,14.71,14.86,1.17亿,25.01亿,50.01亿,4.690001010894775,0.20435966551303864,093834,2,2.4734983444213867,汽车零部
6,鲁信创投,600783,4天2板,4.355971813201904,22.28,23.49,13.98亿,165.84亿,165.84亿,8.286300659179688,0.0,093912,1,9.180327415466309,通用设备
7,再升科技,603601,0天0板,5.488851070404053,12.3,12.83,25.69亿,140.51亿,140.51亿,18.07213020324707,0.0,093938,3,7.118353366851807,专业工程
8,胜通能源,001331,4天2板,3.0681819915771484,63.49,67.76,13.01亿,181.48亿,259.83亿,7.033607482910156,0.17355632781982422,094015,1,10.97402572631836,燃气Ⅱ
9,丽臣实业,001218,0天0板,1.08968985080719,24.12,26.25,1.93亿,28.48亿,31.40亿,6.50253438949585,0.20772747695446014,094036,1,9.59765338897705,化学制品
10,航天发展,000547,0天0板,4.471982479095459,19.39,20.42,40.86亿,308.13亿,309.94亿,13.055317878723145,0.0,094106,1,9.159482955932617,军工电子
11,实益达,002137,0天0板,5.358948707580566,10.42,10.88,8.11亿,41.31亿,60.18亿,19.319093704223633,0.09606147557497025,094509,1,9.60566234588623,光学光电
12,百达精工,603331,0天0板,6.215213298797607,11.45,11.86,2.10亿,23.15亿,23.15亿,9.090066909790039,-0.17436791956424713,101324,1,10.204081535339355,通用设备
13,通达动力,002576,0天0板,8.06675910949707,15.54,15.82,1.74亿,25.18亿,25.66亿,6.9593095779418945,0.0,101500,1,9.73574447631836,电机Ⅱ
14,瑞玛精密,002976,0天0板,4.628549098968506,26.9,28.28,4.82亿,32.75亿,52.35亿,14.561567306518555,-0.8112094402313232,101748,1,11.046285629272461,汽车零部
15,中元股份,300018,0天0板,19.983619689941406,14.65,14.65,12.25亿,53.33亿,71.60亿,23.550325393676758,0.0,101754,21,19.246519088745117,电网设备
16,深南电路,002916,0天0板,7.416686534881592,454.48,465.41,79.51亿,3021.43亿,3095.77亿,2.654019832611084,0.09029445052146912,103818,1,11.914441108703613,元件
17,西部矿业,601168,0天0板,6.915477752685547,29.22,30.06,27.23亿,696.31亿,696.31亿,3.8905937671661377,0.0,104317,2,7.537504196166992,工业金属
18,华盛昌,002980,0天0板,3.891127109527588,105.73,111.95,12.58亿,107.09亿,200.25亿,11.580158233642578,0.0,104424,2,11.74216365814209,电网设备
19,中国巨石,600176,0天0板,4.541433334350586,70.9,74.6,166.54亿,2815.86亿,2838.22亿,5.844046592712402,0.014106362126767635,104804,1,13.40312671661377,玻璃玻纤
20,福达合金,603045,0天0板,7.400594711303711,75.9,77.74,12.19亿,102.80亿,102.80亿,12.010231971740723,0.013176967389881611,105300,3,13.626715660095215,金属新材
21,火炬电子,603678,0天0板,5.180263042449951,85.48,89.4,36.36亿,406.51亿,406.51亿,9.029694557189941,0.0,105329,2,14.113448143005371,军工电子
22,诺德股份,600110,0天0板,8.396421432495117,15.75,15.98,37.74亿,273.29亿,273.29亿,14.151467323303223,-0.06345177441835403,105713,1,10.116999626159668,电池
23,中恒电气,002364,0天0板,4.03146505355835,52.9,55.94,30.54亿,295.24亿,298.13亿,10.110243797302246,-0.18867924809455872,105812,1,9.419861793518066,其他电源
24,创元科技,000551,0天0板,4.060913562774658,20.5,21.67,12.75亿,99.33亿,99.37亿,12.834399223327637,0.04880429431796074,110333,1,13.553298950195312,环保设备
25,景旺电子,603228,0天0板,8.765301704406738,71.97,72.79,39.70亿,703.34亿,709.49亿,5.708654403686523,-0.0416666679084301,110745,5,11.772706031799316,元件
26,华微电子,600360,0天0板,6.09929084777832,14.96,15.51,27.47亿,143.66亿,143.66亿,19.368820190429688,0.06688962876796722,111607,1,13.758865356445312,半导体
27,星帅尔,002860,0天0板,7.837838172912598,15.96,16.28,6.12亿,54.90亿,56.20亿,11.284348487854004,0.0,111912,1,11.283783912658691,家电零部
28,信濠光电,301051,0天0板,17.069408416748047,22.77,23.34,7.91亿,51.42亿,64.73亿,15.940864562988281,0.0,112939,1,21.28534698486328,消费电子
29,宁波华翔,002048,0天0板,8.796680450439453,26.22,26.51,13.73亿,186.11亿,213.39亿,7.477054595947266,-0.03812428563833237,130012,3,8.672199249267578,汽车零部
30,德明利,001309,0天0板,8.743526458740234,881.91,892.1,169.88亿,1455.75亿,2000.57亿,11.995216369628906,0.0,130145,10,11.972872734069824,半导体
31,高斯贝尔,002848,0天0板,4.8905110359191895,14.37,15.07,2.75亿,23.77亿,24.02亿,11.615342140197754,-0.41580042243003845,130148,1,12.189781188964844,黑色家电
32,泰嘉股份,002843,0天0板,5.326767921447754,23.53,24.57,7.62亿,58.87亿,59.23亿,12.909255027770996,-0.169707253575325,130409,1,9.400178909301758,通用设备
33,横店东磁,002056,0天0板,7.045009613037109,32.82,33.73,40.66亿,533.34亿,533.89亿,7.744119644165039,0.09149130433797836,130700,4,15.068493843078613,光伏设备
34,中原内配,002448,0天0板,6.303972244262695,12.31,12.74,4.20亿,71.46亿,72.43亿,5.851764678955078,0.0,130830,1,9.67184829711914,汽车零部
35,绿的谐波,688017,0天0板,18.145503997802734,488.0,495.66,125.29亿,894.65亿,894.65亿,14.696476936340332,0.0,130937,2,19.23737907409668,自动化设
36,锋龙股份,002931,4天2板,5.695847511291504,75.34,78.41,30.23亿,151.62亿,164.62亿,20.0269775390625,0.33293381333351135,130939,1,12.443882942199707,通用设备
37,柯力传感,603662,0天0板,8.371715545654297,80.0,81.2,27.98亿,224.66亿,224.66亿,12.72143268585205,0.012501562014222145,130958,10,10.390137672424316,通用设备
38,朗博科技,603655,0天0板,5.317725658416748,31.49,32.89,1.47亿,33.38亿,33.38亿,4.393962383270264,0.3185727894306183,131043,1,12.508360862731934,汽车零部
39,均胜电子,600699,0天0板,7.273559093475342,23.45,24.05,17.98亿,317.76亿,363.66亿,5.684563636779785,-0.04262574762105942,131152,3,10.795974731445312,汽车零部
40,光洋股份,002708,0天0板,5.551272392272949,13.69,14.27,8.19亿,70.73亿,76.95亿,11.487920761108398,0.0,131239,1,10.177331924438477,汽车零部
41,天安新材,603725,0天0板,9.535066604614258,13.9,13.96,6.38亿,42.38亿,42.38亿,15.574936866760254,-0.4297994077205658,131308,14,10.401890754699707,家居用品
42,三花智控,002050,0天0板,9.060551643371582,48.99,49.41,153.71亿,1804.89亿,2061.51亿,8.727275848388672,0.0,131609,1,12.065895080566406,家电零部
43,豪能股份,603809,0天0板,7.793633460998535,9.82,10.02,3.98亿,90.37亿,90.37亿,4.410030841827393,0.0,131619,2,9.989023208618164,汽车零部
44,双飞集团,300817,0天0板,16.501853942871094,18.85,19.42,2.74亿,23.61亿,41.15亿,11.861624717712402,0.0,131636,2,20.024721145629883,通用设备
45,德昌股份,605555,0天0板,6.78098201751709,13.7,14.11,1.51亿,66.32亿,66.32亿,2.291145086288452,0.0,131703,1,9.976616859436035,小家电
46,中持股份,603903,0天0板,8.097784042358398,14.15,14.4,3.86亿,36.13亿,36.13亿,10.813652992248535,0.0,131732,3,10.084033966064453,环境治理
47,鸣志电器,603728,0天0板,7.337857246398926,68.02,69.71,17.77亿,284.92亿,284.92亿,6.2985405921936035,0.014703718945384026,131738,2,8.694966316223145,电机Ⅱ
48,旭升集团,603305,0天0板,6.628477573394775,13.03,13.44,7.26亿,150.59亿,150.59亿,4.838513374328613,0.0,131834,1,10.474632263183594,汽车零部
49,中鼎股份,000887,0天0板,7.022471904754639,19.05,19.58,15.38亿,250.39亿,250.79亿,6.163628578186035,0.05252101272344589,131854,2,9.887639999389648,汽车零部
50,浙江荣泰,603119,0天0板,7.888664245605469,74.81,76.27,25.72亿,198.28亿,353.75亿,13.13696002960205,-0.0667913407087326,132053,2,11.16238784790039,汽车零部
51,爱丽家居,603221,0天0板,6.25,10.71,11.09,7637.44万,25.95亿,26.19亿,2.9355950355529785,0.0,141257,1,10.019841194152832,家居用品
52,太龙药业,600222,0天0板,8.35616397857666,7.91,8.03,3.43亿,45.39亿,45.39亿,7.756545543670654,0.0,142436,3,10.0,中药Ⅱ
