序号,代码,名称,最新价,涨跌幅,成交额(亿元)
7,sz001309,德明利,881.91,8.744,169.88亿
8,sh600176,中国巨石,70.9,4.541,166.54亿
12,sz002050,三花智控,48.99,9.061,153.71亿
