序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,恒尚节能,603137,4,4天4板,10.031949043273926,17.22,1042.64万,31.50亿,31.50亿,0.330983966588974,367850540,092503,092503,0,装修装饰
2,宜宾纸业,600793,3,3天3板,10.034364700317383,16.01,5854.48万,28.32亿,28.32亿,2.067098617553711,64760770,093001,093001,0,造纸
3,富春染织,605189,3,3天3板,10.006854057312012,16.05,3.56亿,38.24亿,38.24亿,10.150406837463379,44291387,131824,131824,0,纺织制造
4,宝塔实业,000595,2,2天2板,10.052909851074219,6.24,9491.66万,71.05亿,71.05亿,1.335872769355774,93156960,092500,092500,0,电力
5,雷赛智能,002979,2,2天2板,9.995255470275879,69.55,3.84亿,154.92亿,219.78亿,2.4784610271453857,256673927,092500,092500,0,自动化设
6,招金黄金,000506,2,2天2板,9.992070198059082,13.87,3.72亿,128.81亿,128.85亿,2.9170351028442383,147919264,093051,093051,0,贵金属
7,甘化科工,000576,2,2天2板,10.0,8.14,1.93亿,35.31亿,35.52亿,5.631590843200684,42263694,094121,094121,0,地面兵装
8,天域生物,603717,2,2天2板,10.060060501098633,7.33,3.76亿,21.27亿,21.27亿,17.99637794494629,2079521,093638,144723,25,基础建设
9,石药景峰,000908,2,2天2板,10.079999923706055,6.88,5.20亿,60.53亿,121.06亿,8.862648963928223,15212987,093509,142430,1,化学制药
10,中通国脉,603559,2,3天3板,9.988901138305664,9.91,1.41亿,39.77亿,39.77亿,3.606795072555542,26695558,093352,093758,1,通信服务
11,三羊马,001317,2,2天2板,9.993186950683594,48.43,1.97亿,41.40亿,41.44亿,4.843168258666992,78834693,093309,093309,0,铁路公路
12,金科股份,000656,2,2天2板,10.169490814208984,1.3,674.72万,98.64亿,137.65亿,0.06840544939041138,226954312,092500,092500,0,房地产开
13,浙江鼎力,603338,2,2天2板,10.006386756896973,51.67,9.88亿,261.63亿,261.63亿,3.871886968612671,29529405,112331,130016,7,工程机械
14,艾艾精工,603580,2,2天2板,10.003650665283203,30.13,2.04亿,39.37亿,39.37亿,5.345067024230957,7047407,145614,145614,0,塑料
15,日盈电子,603286,2,2天2板,10.003862380981445,56.96,3.96亿,66.21亿,67.22亿,6.166221618652344,64680928,101700,101700,0,汽车零部
16,赤峰黄金,600988,2,2天2板,10.003521919250488,31.23,11.52亿,519.64亿,593.50亿,2.2385051250457764,222358380,093137,093137,0,贵金属
17,国华退,000004,1,5天4板,9.756096839904785,0.45,267.31万,5683.01万,5957.11万,4.962689399719238,15408,093118,145142,3,软件开发
18,奥飞娱乐,002292,1,首板,9.957324981689453,7.73,4.53亿,78.68亿,114.30亿,5.771241664886475,48271531,093109,093109,0,文娱用品
19,福蓉科技,603327,1,首板,10.062111854553223,8.86,1.49亿,92.63亿,92.63亿,1.6207149028778076,162182175,093012,093012,0,消费电子
20,首开股份,600376,1,首板,10.115607261657715,3.81,1.41亿,98.28亿,98.28亿,1.4368106126785278,140795250,092503,092503,0,房地产开
21,铖昌科技,001270,1,首板,10.002020835876465,163.32,7.45亿,334.48亿,336.63亿,2.266380548477173,179923274,093333,093333,0,军工电子
22,中超控股,002471,1,首板,9.966216087341309,6.51,6.06亿,87.46亿,89.11亿,6.979727745056152,88620630,093303,093845,2,电网设备
23,埃斯顿,002747,1,4天3板,10.0,44.77,55.08亿,350.28亿,433.28亿,16.199142456054688,321170936,093445,105554,2,自动化设
24,四川黄金,001337,1,首板,10.0106782913208,41.21,3.99亿,173.08亿,173.08亿,2.3443853855133057,95153890,093354,093354,0,贵金属
25,北纬科技,002148,1,首板,10.067113876342773,6.56,4571.16万,29.58亿,36.65亿,1.5453530550003052,93866790,092500,092500,0,通信服务
26,星网锐捷,002396,1,4天3板,10.014103889465332,23.4,1.84亿,177.24亿,177.97亿,1.0375046730041504,349349902,092500,092500,0,通信设备
27,景兴纸业,002067,1,首板,9.947644233703613,4.2,2.22亿,56.18亿,61.94亿,4.005548000335693,81350350,093303,093303,0,造纸
28,浙江美大,002677,1,首板,10.070671081542969,6.23,3264.73万,34.36亿,40.25亿,0.9665067791938782,28719801,093145,093145,0,厨卫电器
29,夏厦精密,001306,1,首板,9.993047714233398,63.29,9372.32万,9.81亿,39.78亿,9.758845329284668,31277981,093627,101400,1,通用设备
30,晋拓股份,603211,1,4天2板,10.009182929992676,35.94,2.71亿,97.69亿,97.69亿,2.8237578868865967,41733528,093656,093656,0,汽车零部
31,天山电子,301379,1,4天2板,20.0,32.16,15.60亿,70.01亿,88.92亿,22.75063133239746,32503886,093833,143930,6,光学光电
32,绿康生化,002868,1,3天2板,10.004185676574707,26.28,4333.66万,28.12亿,40.84亿,1.578663945198059,75696912,093742,093742,0,动物保健
33,密尔克卫,603713,1,首板,9.995835304260254,79.23,2.82亿,125.29亿,125.29亿,2.2850282192230225,30677856,093841,093841,0,物流
34,航发科技,600391,1,4天2板,10.003096580505371,35.52,3.85亿,117.26亿,117.26亿,3.327575445175171,60806688,093848,112500,1,航空装备
