序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,爱婴室,603214,0天0板,4.996431350708008,14.71,15.41,3.20亿,20.38亿,20.38亿,15.280597686767578,0.0,092501,2,6.2812275886535645,专业连锁
2,澳洋健康,002172,3天2板,-4.125736713409424,4.88,5.6,14.63亿,37.34亿,37.37亿,36.67227554321289,0.0,093000,1,15.324165344238281,医疗服务
3,华工科技,000988,0天0板,8.216452598571777,108.79,110.58,111.16亿,1093.32亿,1093.89亿,10.072854042053223,0.0,093003,4,2.4669251441955566,自动化设
4,深华发Ａ,000020,2天1板,8.759123802185059,14.9,15.07,1.77亿,26.99亿,42.19亿,6.5584821701049805,0.0,093100,1,5.474452495574951,光学光电
5,亚盛集团,600108,10天5板,8.143939018249512,5.71,5.81,45.25亿,111.17亿,111.17亿,40.55028533935547,0.0,093146,3,4.9242424964904785,种植业
6,潞化科技,600691,2天1板,5.952381134033203,3.56,3.7,9.83亿,84.57亿,84.58亿,11.653128623962402,0.0,093153,1,8.333333969116211,农化制品
7,庄园牧场,002910,0天0板,1.574074149131775,10.97,11.88,3.07亿,18.76亿,21.45亿,16.122404098510742,0.0,093312,1,10.925926208496094,饮料乳品
8,天洋新材,603330,0天0板,1.0794897079467773,10.3,11.21,12.51亿,41.89亿,44.57亿,28.488788604736328,0.0,093331,1,9.911678314208984,塑料
9,汇源通信,000586,0天0板,6.661839008331299,14.73,15.19,3.51亿,28.16亿,28.49亿,12.474711418151855,0.0,093657,1,9.703113555908203,通信设备
10,东方通信,600776,0天0板,5.251313209533691,14.03,14.66,10.22亿,134.13亿,176.22亿,7.52064847946167,0.0,093743,1,10.202550888061523,通信设备
11,三孚股份,603938,2天1板,6.031960487365723,47.11,48.87,26.62亿,180.25亿,180.25亿,14.547431945800781,0.0,093757,2,5.1316680908203125,化学原料
12,科新发展,600234,0天0板,6.870938301086426,23.02,23.69,2.34亿,60.43亿,60.43亿,3.826475143432617,0.0,093810,5,9.099349975585938,装修装饰
13,三祥新材,603663,0天0板,7.210432052612305,41.93,43.02,18.07亿,248.71亿,248.88亿,7.218420028686523,0.0,093840,5,9.460495948791504,化学原料
14,日丰股份,002953,0天0板,6.012950897216797,11.46,11.89,5.65亿,32.24亿,56.34亿,17.34207534790039,0.0,093948,1,9.158186912536621,电网设备
15,长飞光纤,601869,0天0板,6.040542125701904,442.03,458.54,88.86亿,1796.14亿,3659.59亿,4.882978916168213,0.0,093949,1,7.302387237548828,通信设备
16,沃特股份,002886,0天0板,4.039999961853027,26.01,27.5,16.54亿,54.38亿,68.46亿,29.93639373779297,0.0,094251,1,8.760000228881836,塑料
17,新亚电子,605277,0天0板,5.918242931365967,17.36,18.03,6.62亿,67.04亿,67.49亿,9.725237846374512,0.0,094422,3,9.3349609375,消费电子
18,兆龙互连,300913,0天0板,14.716559410095215,41.08,42.97,17.34亿,117.43亿,140.81亿,14.75497817993164,0.0,094539,2,19.40798568725586,通信设备
19,科陆电子,002121,0天0板,5.835010051727295,5.26,5.47,4.95亿,74.23亿,87.98亿,6.655148506164551,0.0,094809,1,10.462776184082031,电网设备
20,古越龙山,600059,0天0板,6.818181991577148,9.4,9.68,8.41亿,85.68亿,85.68亿,9.748393058776855,0.0,094943,2,7.840909004211426,非白酒
21,键邦股份,603285,0天0板,6.9174370765686035,33.54,34.51,4.03亿,20.89亿,53.66亿,19.12139892578125,0.0,100034,3,10.551482200622559,化学制品
22,四方股份,601126,0天0板,7.581047534942627,43.14,44.11,22.91亿,355.94亿,359.40亿,6.457594871520996,0.0,100159,2,9.75062370300293,电网设备
23,河钢资源,000923,0天0板,6.978085517883301,18.55,19.07,10.90亿,116.48亿,121.08亿,9.342562675476074,0.0,100842,2,8.01614761352539,冶钢原料
24,海星股份,603115,0天0板,6.9955153465271,83.51,85.86,14.40亿,204.25亿,204.25亿,7.05867862701416,0.0,101848,1,11.338885307312012,元件
25,音飞储存,603066,0天0板,4.951560974121094,9.75,10.22,2.06亿,28.68亿,28.68亿,7.143719673156738,0.0,102135,1,10.764263153076172,物流
26,奥士康,002913,0天0板,9.927434921264648,71.2,71.25,15.61亿,217.47亿,225.96亿,7.322790145874023,0.0,103603,8,10.282538414001465,元件
27,润贝航科,001316,0天0板,4.869800567626953,31.01,32.53,3.29亿,46.63亿,49.98亿,7.17440938949585,0.0,131842,2,11.26141357421875,炼化及贸
