序号,代码,名称,最新价,涨跌幅,成交额(亿元)
6,sz000988,华工科技,108.79,8.216,111.16亿
9,sh601869,长飞光纤,442.03,6.041,88.86亿
15,sh600869,远东股份,24.93,10.018,73.71亿
