序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000020,深华发A,14.9,20.0,2759.5977,38174.4091,连续三个交易日内，涨幅偏离值累计达20%的证券
2,000523,红棉股份,4.36,21.28,15032.4889,60522.7632,连续三个交易日内，涨幅偏离值累计达20%的证券
3,000759,中百集团,8.47,21.17,24518.1601,199667.6669,连续三个交易日内，涨幅偏离值累计达20%的证券
4,000912,泸天化,5.2,21.1,19700.364,99492.2296,连续三个交易日内，涨幅偏离值累计达20%的证券
5,000930,中粮科技,6.41,21.11,12861.2705,78883.771,连续三个交易日内，涨幅偏离值累计达20%的证券
6,000980,众泰汽车,2.02,21.13,52709.884,98936.2434,连续三个交易日内，涨幅偏离值累计达20%的证券
7,002068,黑猫股份,10.01,21.21,17845.203,167165.8078,连续三个交易日内，涨幅偏离值累计达20%的证券
8,002295,精艺股份,11.58,21.17,2459.5802,26503.7462,连续三个交易日内，涨幅偏离值累计达20%的证券
9,002349,精华制药,9.26,21.22,20499.8082,175448.2061,连续三个交易日内，涨幅偏离值累计达20%的证券
10,002790,瑞尔特,7.69,21.27,3433.9826,25366.0636,连续三个交易日内，涨幅偏离值累计达20%的证券
11,002815,崇达技术,18.06,22.79,41826.6045,719862.017,连续三个交易日内，涨幅偏离值累计达20%的证券
12,600737,中粮糖业,19.8,26.3,53210.2692,966670.93,连续三个交易日内，涨幅偏离值累计达20%的证券
13,600792,云煤能源,4.92,20.7,16532.9724,75466.11,连续三个交易日内，涨幅偏离值累计达20%的证券
14,603186,华正新材,212.06,24.81,6973.2045,1358624.25,连续三个交易日内，涨幅偏离值累计达20%的证券
15,605077,华康股份,13.78,20.5,5427.5284,70364.47,连续三个交易日内，涨幅偏离值累计达20%的证券
16,000798,中水渔业,12.67,10.03,9446.9159,115009.5141,涨幅偏离值达7%的证券
17,002046,国机精工,59.44,10.03,2147.2037,125221.5676,涨幅偏离值达7%的证券
18,002155,湖南黄金,28.45,10.03,14803.5825,405306.2628,涨幅偏离值达7%的证券
19,600359,新农开发,8.76,9.77,3904.5936,33568.78,涨幅偏离值达7%的证券
20,600540,新赛股份,7.21,9.8,18647.871,129139.37,涨幅偏离值达7%的证券
21,601890,亚星锚链,10.08,9.76,13487.5773,133561.11,涨幅偏离值达7%的证券
22,603900,莱绅通灵,7.45,9.76,3895.4826,27487.36,涨幅偏离值达7%的证券
23,000892,欢瑞世纪,5.06,-9.29,18716.3256,95496.8313,跌幅偏离值达7%的证券
24,001366,播恩集团,14.74,-9.97,2669.7578,39758.1748,跌幅偏离值达7%的证券
25,002084,海鸥住工,6.12,-9.97,12936.3302,82297.5661,跌幅偏离值达7%的证券
26,002855,捷荣技术,16.65,-9.97,1197.63,20396.3493,跌幅偏离值达7%的证券
27,003005,竞业达,16.85,-9.97,2436.0428,41993.0559,跌幅偏离值达7%的证券
28,600815,厦工股份,3.77,-10.09,15416.41,59842.5,跌幅偏离值达7%的证券
29,600892,大晟文化,4.42,-10.26,11756.8475,53185.99,跌幅偏离值达7%的证券
30,601999,出版传媒,7.22,-10.25,4817.7005,35073.9,跌幅偏离值达7%的证券
31,603123,翠微股份,11.05,-10.3,8621.3602,97338.81,跌幅偏离值达7%的证券
32,605168,三人行,49.64,-10.27,743.5871,37782.24,跌幅偏离值达7%的证券
33,000978,桂林旅游,8.81,15.77,12191.4955,100911.1003,振幅值达15%的证券
34,002172,澳洋健康,4.88,16.18,28059.4516,146348.3662,振幅值达15%的证券
35,002909,集泰股份,8.61,15.03,14884.5933,130506.7671,振幅值达15%的证券
36,603823,百合花,58.38,16.52,4524.7054,274698.88,振幅值达15%的证券
37,002297,博云新材,22.5,31.52,18061.4938,404367.0228,换手率达20%的证券
38,002579,中京电子,16.81,31.63,18453.2591,313749.3829,换手率达20%的证券
39,002702,海欣食品,6.45,37.96,17412.0499,113799.4583,换手率达20%的证券
40,600108,亚盛集团,5.71,40.55,78947.9606,452502.66,换手率达20%的证券
41,600127,金健米业,14.33,38.93,24981.9544,361429.75,换手率达20%的证券
42,600227,赤天化,4.92,33.5,42794.0366,215432.04,换手率达20%的证券
43,600354,敦煌种业,10.98,45.5,24017.4098,263424.92,换手率达20%的证券
44,601123,马矿股份,17.25,33.31,3191.7433,54020.27,换手率达20%的证券
45,920071,金钛股份,26.39,49.07,1545.6347,40003.98,换手率达20%的证券
46,920128,胜业电气,20.4,26.66,647.7824,13417.69,换手率达20%的证券
47,920176,维琪科技,65.85,29.88,237.4931,15929.62,换手率达20%的证券
48,920269,杰锋动力,35.15,26.99,240.1662,8544.12,换手率达20%的证券
49,920895,花溪科技,31.4,31.96,918.4951,27612.97,换手率达20%的证券
50,300189,神农种业,7.78,34.1,30219.4146,231299.6222,
51,301520,万邦医药,63.27,33.42,1092.7608,69780.8351,
52,301591,肯特股份,46.79,36.3,1622.4259,77637.773,
53,300943,春晖智控,36.53,34.18,2190.6026,83797.5323,
54,301699,洛轴股份,31.99,0.0,5608.2986,184076.7558,无价格涨跌幅限制的证券
55,600076,康欣新材,2.54,-20.42,19481.9769,52200.63,连续三个交易日内，跌幅偏离值累计达20%的证券
56,688001,华兴源创,66.31,36.41,6342.6965,386612.65,
57,688655,迅捷兴,56.52,34.08,5582.4675,302061.45,
