序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4006.5523,-56.432,-1.389,4062.9844,4028.542,4042.0221,3994.1651,667255422.0,935264956107,9352.65 亿
2,sz399001,深证成指,13901.567,-286.229,-2.017,14187.796,14003.698,14098.691,13852.596,67934101768.0,1175704077688,11757.04 亿
3,Total,沪深总成交额,,,,,,,,,2110969033795,21109.69 亿
