序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000037,深南电A,12.4,31.46,10662.7644,132160.4699,换手率达20%的证券
2,001367,海森药业,25.18,43.23,1770.9387,44924.9785,换手率达20%的证券
3,002309,中利集团,4.33,35.51,85452.4329,372927.9793,换手率达20%的证券
4,002361,神剑股份,13.64,31.75,26814.1155,353882.635,换手率达20%的证券
5,002902,铭普光磁,27.94,46.32,8637.4315,244501.3764,换手率达20%的证券
6,600227,赤天化,4.27,25.07,32029.5028,134256.23,换手率达20%的证券
7,600396,华电辽能,8.99,25.48,37519.7175,342987.84,换手率达20%的证券
8,600666,奥瑞德,6.08,43.05,104175.7186,611976.65,换手率达20%的证券
9,600722,金牛化工,17.55,22.67,15420.6882,282561.46,换手率达20%的证券
10,603601,再升科技,13.18,29.12,33266.3177,431077.49,换手率达20%的证券
11,920078,族兴新材,25.05,22.53,466.4007,11603.52,换手率达20%的证券
12,000539,粤电力A,6.94,-8.64,23247.9264,164242.0665,跌幅偏离值达7%的证券
13,000722,湖南发展,16.96,-8.52,12139.8435,217975.5192,跌幅偏离值达7%的证券
14,000965,天保基建,3.88,-8.47,12164.369,47342.1758,跌幅偏离值达7%的证券
15,002782,可立克,23.54,-11.29,3136.5248,74748.2587,跌幅偏离值达7%的证券
16,600032,浙江新能,11.71,-7.77,13620.7065,161230.7,跌幅偏离值达7%的证券
17,600758,辽宁能源,5.53,-10.57,23141.2009,129263.4,跌幅偏离值达7%的证券
18,601016,节能风电,4.93,-7.79,89230.3493,444656.65,跌幅偏离值达7%的证券
19,002149,西部材料,49.45,17.11,12248.7688,590624.6381,振幅值达15%的证券
20,002310,东方新能,3.84,18.15,54903.5729,202798.7049,振幅值达15%的证券
21,600982,宁波能源,7.35,17.04,22691.0695,156066.08,振幅值达15%的证券
22,603618,杭电股份,24.28,17.41,8441.1493,192385.65,振幅值达15%的证券
23,605299,舒华体育,19.25,19.27,6231.8311,110700.01,振幅值达15%的证券
24,001896,豫能控股,16.54,8.71,22646.0978,355096.6455,涨幅偏离值达7%的证券
25,002428,云南锗业,51.36,8.71,7950.9068,386985.0296,涨幅偏离值达7%的证券
26,002432,九安医疗,68.64,8.71,4924.6963,323361.0784,涨幅偏离值达7%的证券
27,002460,赣锋锂业,79.67,8.71,13121.3302,1007418.0745,涨幅偏离值达7%的证券
28,600110,诺德股份,8.66,9.4,17616.9039,145008.5,涨幅偏离值达7%的证券
29,600470,六国化工,7.43,9.44,8284.7446,59232.2,涨幅偏离值达7%的证券
30,600748,上实发展,5.37,9.41,3671.1333,18798.9,涨幅偏离值达7%的证券
31,603399,永杉锂业,11.72,9.41,4772.384,54321.59,涨幅偏离值达7%的证券
32,002192,融捷股份,78.0,21.19,8278.9454,598481.6002,连续三个交易日内，涨幅偏离值累计达20%的证券
33,002263,大东南,4.07,21.31,37594.3748,143951.8921,连续三个交易日内，涨幅偏离值累计达20%的证券
34,600310,广西能源,6.6,21.56,24207.648,139900.66,连续三个交易日内，涨幅偏离值累计达20%的证券
35,600539,狮头股份,14.21,20.2,9078.3448,119077.12,连续三个交易日内，涨幅偏离值累计达20%的证券
36,600844,金煤科技,4.99,21.28,28215.6128,126494.62,连续三个交易日内，涨幅偏离值累计达20%的证券
37,603026,石大胜华,93.85,21.46,5608.7982,484997.83,连续三个交易日内，涨幅偏离值累计达20%的证券
38,603272,联翔股份,32.32,21.46,1763.9599,53102.28,连续三个交易日内，涨幅偏离值累计达20%的证券
39,300054,鼎龙股份,53.07,17.33,11726.0391,607308.5441,
40,300204,舒泰神,27.76,20.0,5570.8126,144160.7885,
41,300461,田中精机,55.63,20.0,1596.169,82758.891,
42,300858,科拓生物,18.19,20.0,1529.374,26433.1272,
43,301292,海科新源,96.29,20.0,3079.2237,271058.2453,
44,688068,热景生物,132.13,20.0,535.2064,66921.66,
45,300391,长药退,0.36,0.0,3151.47,1170.9428,退市整理的证券
46,301040,中环海陆,28.87,-30.12,4956.5294,162545.6113,
47,301658,首航新能,51.81,34.25,1412.3629,73478.6993,
