序号,代码,名称,最新价,涨跌幅,成交额(亿元)
5,002460,赣锋锂业,79.67,10.0,100.74 亿
18,000792,盐湖股份,39.45,7.06,62.02 亿
19,600666,奥瑞德,6.08,9.95,61.20 亿
20,300054,鼎龙股份,53.07,17.33,60.73 亿
