序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,惠天热电,000692,2天1板,-0.8163264989852905,4.86,5.39,6.58 亿,25.90 亿,25.90 亿,24.124292373657227,0.0,092500,1,11.020407676696777,电力
2,世茂能源,605028,0天0板,5.81184196472168,29.13,30.28,2.00 亿,46.61 亿,46.61 亿,4.2635626792907715,-0.20554985105991364,093148,1,11.914275169372559,电力
3,广电网络,600831,0天0板,3.4210524559020996,3.93,4.18,2.17 亿,27.94 亿,27.94 亿,7.68712854385376,0.5115089416503906,093708,1,10.0,电视广播
4,罗普斯金,002333,0天0板,3.479853630065918,5.65,6.01,1.89 亿,37.66 亿,38.13 亿,4.963566303253174,0.1773049533367157,094718,2,11.355311393737793,装修建材
5,海森药业,001367,2天1板,4.394693374633789,25.18,26.53,4.49 亿,10.02 亿,38.36 亿,44.496891021728516,-0.039698295295238495,094806,1,11.525704383850098,化学制药
6,木林森,002745,0天0板,3.1914894580841064,8.73,9.31,14.63 亿,92.95 亿,129.57 亿,15.204419136047363,-0.11441647261381149,100233,1,9.574468612670898,光学光电
7,扬子新材,002652,0天0板,5.088495254516602,4.75,4.97,2.45 亿,24.32 亿,24.32 亿,10.085657119750977,0.0,103518,1,11.725663185119629,装修建材
8,国城矿业,000688,0天0板,7.497467041015625,42.44,43.43,19.91 亿,502.94 亿,502.94 亿,4.017781734466553,0.11795233935117722,105342,3,10.916919708251953,工业金属
9,联翔股份,603272,2天1板,10.006807327270508,32.32,32.32,3.14 亿,33.49 亿,33.49 亿,9.661957740783691,1.0,110407,1,13.410483360290527,家居用品
10,长高电新,002452,0天0板,6.403013229370117,11.3,11.68,8.11 亿,58.30 亿,70.10 亿,13.833992004394531,-0.35273367166519165,111718,3,12.523540496826172,电网设备
11,勤上股份,002638,0天0板,5.741626739501953,4.42,4.6,5.63 亿,59.79 亿,63.50 亿,9.510381698608398,0.0,130606,1,12.200956344604492,照明设备
12,华东重机,002685,0天0板,7.331377983093262,7.32,7.5,6.78 亿,73.75 亿,73.76 亿,9.222281455993652,-0.13642564415931702,131303,1,10.99706745147705,工程机械
13,鼎龙股份,300054,0天0板,17.333627700805664,53.07,54.28,60.73 亿,391.56 亿,503.14 亿,15.892936706542969,0.0,131424,1,14.061464309692383,电子化学
14,华联控股,000036,0天0板,5.040322780609131,5.21,5.46,6.25 亿,73.00 亿,73.14 亿,8.489999771118164,0.0,131615,2,11.290322303771973,房地产开
15,凯美特气,002549,0天0板,7.364340782165527,19.39,19.87,15.74 亿,134.25 亿,134.83 亿,11.89521312713623,0.0,133742,2,12.8460693359375,化学制品
16,西部材料,002149,2天1板,5.798031806945801,49.45,51.41,59.06 亿,241.38 亿,241.42 亿,25.092775344848633,-0.04042854160070419,145018,1,16.067607879638672,小金属
