序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
24,元利科技,603217,1,首板,9.98217487335205,24.68,9398.99 万,51.36 亿,51.36 亿,1.8616803884506226,99626545,094658,094658,0,化学制品
25,石大胜华,603026,1,首板,10.005157470703125,85.32,20.06 亿,198.54 亿,198.54 亿,10.344954490661621,103451865,095239,132451,2,电池
26,安彩高科,600207,1,首板,10.033445358276367,6.58,5.80 亿,71.68 亿,71.68 亿,8.455025672912598,44996790,100449,100449,0,光伏设备
27,兴化股份,002109,1,首板,10.022271156311035,4.94,5.28 亿,63.05 亿,63.05 亿,8.647380828857422,122102474,095824,095824,0,化学原料
28,大胜达,603687,1,7天5板,10.0,16.5,15.90 亿,90.76 亿,90.76 亿,18.316991806030273,128378250,101944,102811,1,包装印刷
29,广西能源,600310,1,首板,10.091742515563965,6.0,11.19 亿,87.94 亿,87.94 亿,13.61649227142334,120797076,103105,103105,0,电力
30,京运通,601908,1,首板,10.065646171569824,5.03,13.32 亿,121.45 亿,121.45 亿,11.493739128112793,152601649,103924,103924,0,电力
31,联翔股份,603272,1,4天2板,9.996255874633789,29.38,2.17 亿,30.45 亿,30.45 亿,7.360245704650879,10779522,101251,101251,0,家居用品
32,可立克,002782,1,首板,10.008410453796387,26.16,8.25 亿,127.27 亿,129.74 亿,6.621085166931152,20066995,105800,142518,4,其他电子
33,深南电A,000037,1,首板,10.0,11.99,7.89 亿,40.64 亿,72.27 亿,20.719375610351562,86494361,111500,111500,0,电力
34,金煤科技,600844,1,4天2板,9.927360534667969,4.54,7.95 亿,37.35 亿,46.15 亿,22.448352813720703,143217932,134523,134523,0,化学原料
35,蓝焰控股,000968,1,首板,9.959758758544922,10.93,10.22 亿,105.75 亿,105.75 亿,10.202784538269043,134359615,131951,131951,0,油气开采
36,德昌股份,605555,1,首板,10.013089179992676,16.81,2.85 亿,81.37 亿,81.37 亿,3.611682176589966,120440725,135527,135527,0,小家电
37,神剑股份,002361,1,首板,10.026619911193848,12.4,18.76 亿,100.33 亿,117.93 亿,19.544273376464844,169305111,140151,140151,0,塑料
38,万邦德,002082,1,3天2板,9.990706443786621,23.67,11.43 亿,130.95 亿,144.79 亿,9.078143119812012,2755188,143518,144345,4,化学制药
39,西部材料,002149,1,首板,10.00235366821289,46.74,42.53 亿,228.16 亿,228.19 亿,19.3988037109375,304461181,143606,143606,0,小金属
