序号,名称,代码,涨停统计,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,首次封板时间,炸板次数,振幅,所属行业
1,奥瑞德,600666,7天4板,4.734848499298096,5.53,5.81,58.93 亿,133.81 亿,152.16 亿,42.895599365234375,-0.5395683646202087,092502,3,8.333333969116211,光学光电
2,厦工股份,600815,2天1板,-2.0979020595550537,4.2,4.72,14.03 亿,74.51 亿,74.51 亿,17.84719467163086,-0.7092198133468628,093052,1,13.519813537597656,工程机械
3,舒华体育,605299,5天3板,-1.3528748750686646,17.5,19.51,13.54 亿,71.61 亿,71.61 亿,18.145729064941406,-0.39840638637542725,093126,1,14.148816108703613,文娱用品
4,华塑股份,600935,0天0板,7.092198848724365,3.02,3.1,6.11 亿,105.92 亿,108.56 亿,5.7403435707092285,-0.33003300428390503,093950,2,9.929078102111816,化学原料
5,海星股份,603115,0天0板,8.670519828796387,39.48,39.96,9.19 亿,95.50 亿,95.50 亿,9.63853931427002,0.15220700204372406,094018,5,6.468482971191406,元件
6,新里程,002219,0天0板,7.29613733291626,2.5,2.56,9.44 亿,81.80 亿,84.68 亿,11.478972434997559,0.0,094109,1,9.442060470581055,医疗服务
7,闽东电力,000993,2天1板,1.9108281135559082,16.0,17.27,18.07 亿,70.36 亿,73.27 亿,24.766983032226562,0.0,094254,1,8.343949317932129,电力
8,沧州明珠,002108,0天0板,6.5789475440979,4.86,5.02,8.16 亿,80.07 亿,80.12 亿,10.081119537353516,-0.4098360538482666,094539,2,10.526315689086914,塑料
9,佛塑科技,000973,0天0板,8.396946907043457,18.46,18.73,16.08 亿,178.59 亿,453.79 亿,9.098608016967773,0.0,095521,1,10.68702220916748,塑料
10,天际股份,002759,0天0板,7.074051856994629,35.57,36.54,35.05 亿,178.19 亿,178.34 亿,19.671222686767578,0.02812148630619049,095530,1,9.75316047668457,电池
11,海科新源,301292,0天0板,16.27300453186035,80.24,82.81,25.53 亿,68.26 亿,178.77 亿,38.50143051147461,0.0,095951,1,20.011592864990234,电池
12,广合科技,001389,0天0板,7.9459004402160645,114.93,117.12,21.59 亿,174.60 亿,542.98 亿,12.356243133544922,0.0,100027,4,9.721048355102539,元件
13,赣能股份,000899,0天0板,6.906271934509277,15.17,15.61,17.39 亿,148.01 亿,148.01 亿,11.910354614257812,-0.06587615609169006,110915,1,13.671599388122559,电力
14,华电辽能,600396,15天9板,6.474819660186768,8.88,9.17,30.90 亿,130.78 亿,130.78 亿,23.432861328125,-3.1624865531921387,111548,8,9.232614517211914,电力
15,辽宁能源,600758,4天3板,7.342657566070557,6.14,6.29,25.43 亿,81.09 亿,81.17 亿,33.059898376464844,0.16313213109970093,131447,1,18.7062931060791,煤炭开采
16,杰恩设计,300668,0天0板,18.47222137451172,42.65,43.2,6.52 亿,42.52 亿,51.34 亿,16.323850631713867,0.0,132812,1,21.416667938232422,工程咨询
17,通宝能源,600780,2天1板,9.765625,8.43,8.45,14.06 亿,96.65 亿,96.65 亿,15.34459114074707,0.3571428656578064,134854,4,13.151041984558105,电力
18,西测测试,301306,0天0板,16.28362464904785,154.32,159.25,21.12 亿,89.97 亿,130.25 亿,25.126535415649414,0.0,140757,2,19.779972076416016,军工电子
