序号,代码,名称,最新价,涨跌幅,成交额(亿元)
2,sh603986,兆易创新,663.49,10.0,381.85亿
4,sz002384,东山精密,261.32,10.002,277.86亿
10,sh600584,长电科技,103.52,9.999,204.97亿
12,sz000977,浪潮信息,85.99,10.004,185.34亿
