序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,4036.5879,65.708,1.655,3970.8797,3977.5473,4040.5387,3938.8775,553063980.0,1364176552621,13641.77亿
2,sz399001,深证成指,15398.729,459.002,3.072,14939.727,15038.47,15419.116,14781.243,71619379945.0,1549545173640,15495.45亿
3,Total,沪深总成交额,,,,,,,,,2913721726261,29137.22亿
