序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000004,国华退,0.42,0.0,537.5604,224.1679,退市整理的证券
2,002808,恒久退,0.19,0.0,426.9401,82.0647,退市整理的证券
3,002898,赛隆退,0.34,0.0,449.655,154.7824,退市整理的证券
4,300029,天龙退,0.12,0.0,2059.43,265.8657,退市整理的证券
5,920305,云创退,0.69,0.0,1816.2919,1350.07,退市整理的证券
6,001229,魅视科技,45.47,17.23,1482.3878,65010.7832,振幅值达15%的证券
7,002674,兴业科技,30.81,18.23,3763.7911,111350.5253,振幅值达15%的证券
8,002841,视源股份,52.13,16.73,5066.2632,254664.5781,振幅值达15%的证券
9,002951,金时科技,15.8,16.54,3175.67,50328.4093,振幅值达15%的证券
10,600172,黄河旋风,18.7,16.39,32078.3986,570194.72,振幅值达15%的证券
11,603538,美诺华,28.07,18.07,7886.1707,220508.56,振幅值达15%的证券
12,605580,恒盛能源,21.81,16.0,1531.4994,32134.2,振幅值达15%的证券
13,000566,海南海药,4.73,-24.72,59785.1029,305762.6649,连续三个交易日内，跌幅偏离值累计达20%的证券
14,002657,中科金财,15.03,-20.52,7777.8012,124916.487,连续三个交易日内，跌幅偏离值累计达20%的证券
15,002931,锋龙股份,60.21,-22.59,5458.5595,357021.2986,连续三个交易日内，跌幅偏离值累计达20%的证券
16,603001,奥康国际,7.54,-26.75,12044.13,99721.15,连续三个交易日内，跌幅偏离值累计达20%的证券
17,603032,德新科技,22.19,-25.3,8221.9521,208079.56,连续三个交易日内，跌幅偏离值累计达20%的证券
18,603906,龙蟠科技,24.62,-20.15,7036.2279,190945.97,连续三个交易日内，跌幅偏离值累计达20%的证券
19,603937,丽岛新材,12.34,-20.14,1167.83,15826.4,连续三个交易日内，跌幅偏离值累计达20%的证券
20,000628,高新发展,44.28,-12.22,942.2925,43182.2138,跌幅偏离值达7%的证券
21,002057,中钢天源,9.7,-12.22,6195.0666,61835.3499,跌幅偏离值达7%的证券
22,002192,融捷股份,79.06,-12.22,1295.0794,104342.8635,跌幅偏离值达7%的证券
23,002910,庄园牧场,11.58,-12.22,2301.31,27651.5222,跌幅偏离值达7%的证券
24,002990,盛视科技,62.81,-12.22,984.1,62584.4204,跌幅偏离值达7%的证券
25,600350,山东高速,12.14,-11.66,1396.2709,17275.56,跌幅偏离值达7%的证券
26,603380,易德龙,42.56,-11.66,1434.34,62017.11,跌幅偏离值达7%的证券
27,000977,浪潮信息,85.99,7.78,21818.0123,1853372.3777,涨幅偏离值达7%的证券
28,002156,通富微电,72.17,7.78,16324.6591,1133861.1114,涨幅偏离值达7%的证券
29,002185,华天科技,23.73,7.78,46210.1284,1050767.8114,涨幅偏离值达7%的证券
30,002281,光迅科技,238.49,7.78,4771.1106,1086510.4922,涨幅偏离值达7%的证券
31,002384,东山精密,261.32,7.78,11234.5743,2778639.5311,涨幅偏离值达7%的证券
32,600353,旭光电子,40.88,8.35,2591.3552,104418.1,涨幅偏离值达7%的证券
33,600909,华安证券,10.1,8.36,32040.6994,317330.26,涨幅偏离值达7%的证券
34,603666,亿嘉和,28.45,8.36,681.05,19004.98,涨幅偏离值达7%的证券
35,603726,朗迪集团,33.5,8.36,487.512,16131.93,涨幅偏离值达7%的证券
36,603928,兴业股份,18.0,8.37,6706.8808,117183.74,涨幅偏离值达7%的证券
37,001248,华润新能源,14.78,31.97,33968.6596,508071.5471,换手率达20%的证券
38,001365,天海电子,47.34,49.69,2857.7384,139221.3841,换手率达20%的证券
39,001399,惠科股份,38.56,25.79,11103.9388,410827.3881,换手率达20%的证券
40,002137,实益达,12.25,35.32,14002.5591,166613.0343,换手率达20%的证券
41,002747,埃斯顿,41.53,22.3,17446.4244,707715.6703,换手率达20%的证券
42,600288,大恒科技,16.78,28.44,12420.788,205154.38,换手率达20%的证券
43,600360,华微电子,15.99,20.08,19286.3695,298045.58,换手率达20%的证券
44,603459,红板科技,93.8,21.24,1679.0309,152574.23,换手率达20%的证券
45,920088,科力股份,38.99,32.38,1047.5514,41106.51,换手率达20%的证券
46,920189,康美特,31.23,29.35,2491.1313,81550.83,换手率达20%的证券
47,920193,吉和昌,40.66,35.56,896.0154,37088.07,换手率达20%的证券
48,920211,新睿电子,137.0,21.32,122.8111,16727.8,换手率达20%的证券
49,002490,山东墨龙,7.67,20.78,14318.6435,103353.3983,连续三个交易日内，涨幅偏离值累计达20%的证券
50,002677,浙江美大,7.23,20.9,3654.6768,24028.0991,连续三个交易日内，涨幅偏离值累计达20%的证券
