序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,利仁科技,001259,7,7天7板,10.007513046264648,73.21,2.21 亿,34.81 亿,53.87 亿,6.36780309677124,74066557,093036,093036,0,小家电
2,威龙股份,603779,5,8天6板,9.99083423614502,12.0,7783.39 万,39.85 亿,39.85 亿,1.953174352645874,446293740,092500,092500,0,非白酒
3,北自科技,603082,4,4天4板,9.993552207946777,51.18,2.64 亿,20.76 亿,83.03 亿,12.727412223815918,161943704,093001,093001,0,自动化设
4,达实智能,002421,3,3天3板,9.915014266967773,3.88,2.43 亿,77.73 亿,82.28 亿,3.122772455215454,322834585,092500,092500,0,IT服务Ⅱ
5,金海高科,603311,3,3天3板,9.996065139770508,27.95,10.43 亿,65.93 亿,65.93 亿,16.247283935546875,44938010,094726,141820,1,家电零部
6,贵州燃气,600903,2,5天4板,9.988649368286133,9.69,5.61 亿,111.44 亿,111.44 亿,5.065532684326172,51769212,093105,100741,3,燃气Ⅱ
7,三孚股份,603938,2,5天3板,9.993247985839844,48.87,15.95 亿,186.99 亿,186.99 亿,8.728048324584961,55915343,093922,103222,2,化学原料
8,合肥城建,002208,2,6天5板,9.982486724853516,25.12,46.59 亿,201.73 亿,201.79 亿,23.635757446289062,114489373,093630,135924,6,房地产开
9,嘉环科技,603206,2,2天2板,9.98953914642334,21.03,3.35 亿,64.18 亿,64.18 亿,5.396367073059082,105813559,093700,093700,0,通信服务
10,合百集团,000417,2,2天2板,10.038119316101074,8.66,2.23 亿,67.46 亿,67.54 亿,3.3012101650238037,226296382,092500,092500,0,一般零售
11,弘信电子,300657,2,2天2板,20.0,52.08,42.83 亿,244.00 亿,251.09 亿,18.225114822387695,375695120,093745,093745,0,元件
12,川润股份,002272,2,2天2板,9.995148658752441,22.67,16.76 亿,92.52 亿,109.92 亿,18.56841278076172,98159921,093612,093709,1,通用设备
13,艾华集团,603989,2,2天2板,10.0,24.2,6.31 亿,96.50 亿,96.50 亿,6.7924370765686035,21076602,103832,103920,1,元件
14,海星股份,603115,2,2天2板,10.003602981567383,91.6,7.55 亿,221.57 亿,221.57 亿,3.620474338531494,60751043,103123,103123,0,元件
15,诚邦股份,603316,2,2天2板,10.014655113220215,22.52,6.61 亿,59.51 亿,59.51 亿,11.488174438476562,47287721,094911,095202,2,基础建设
16,电科数字,600850,2,2天2板,10.019550323486328,22.51,10.75 亿,153.11 亿,153.11 亿,7.200202941894531,50481848,095258,102143,6,IT服务Ⅱ
17,伟时电子,605218,2,2天2板,10.025839805603027,21.29,2.15 亿,45.31 亿,51.70 亿,4.874045372009277,75136689,094206,094206,0,光学光电
18,宝鼎科技,002552,2,9天6板,9.988680839538574,38.87,6.56 亿,143.24 亿,150.81 亿,4.621700286865234,154142872,093539,093539,0,元件
19,辽宁能源,600758,2,5天3板,10.0,5.17,9.92 亿,68.28 亿,68.35 亿,14.975363731384277,77429854,100504,100534,1,煤炭开采
20,正泰电源,002150,1,首板,9.989909172058105,32.7,5.94 亿,117.24 亿,118.00 亿,5.141127586364746,75517380,093539,093539,0,通用设备
21,统一股份,600506,1,首板,10.022026062011719,19.98,1.28 亿,49.87 亿,49.87 亿,2.559575319290161,110726562,092503,092503,0,炼化及贸
22,景兴纸业,002067,1,首板,10.0,5.28,4.33 亿,70.63 亿,77.87 亿,6.128996849060059,87113547,092500,094045,1,造纸
23,汇源通信,000586,1,首板,10.0,20.57,3.73 亿,39.33 亿,39.79 亿,9.571781158447266,109572296,093203,093527,2,通信设备
24,福莱新材,605488,1,首板,9.99428939819336,38.52,2.69 亿,106.39 亿,116.28 亿,2.5545785427093506,191602293,093103,093103,0,塑料
25,灿勤科技,688182,1,首板,20.010950088500977,43.84,5.42 亿,175.36 亿,175.36 亿,3.127744674682617,96635985,093327,100339,1,通信设备
26,创新医疗,002173,1,首板,10.008665084838867,25.39,6.78 亿,106.86 亿,112.04 亿,6.412101745605469,178913174,093203,093203,0,医疗服务
27,天创时尚,603608,1,首板,10.032573699951172,16.89,3.19 亿,70.89 亿,70.89 亿,4.6566057205200195,59006904,093752,093752,0,服装家纺
28,亚厦股份,002375,1,首板,9.932279586791992,4.87,1.31 亿,64.82 亿,65.26 亿,2.085331916809082,90450052,093736,093736,0,装修装饰
29,华能蒙电,600863,1,首板,9.93914794921875,5.42,8.54 亿,353.76 亿,424.67 亿,2.4524056911468506,212703293,093556,094223,1,电力
30,延华智能,002178,1,首板,10.035842895507812,6.14,1.64 亿,43.70 亿,43.73 亿,3.786375045776367,75806896,093203,093203,0,软件开发
31,申达股份,600626,1,首板,9.921670913696289,4.21,1.38 亿,46.65 亿,55.60 亿,2.9877171516418457,21490782,093433,093515,1,汽车零部
32,尚纬股份,603333,1,3天2板,10.0217866897583,10.1,3.03 亿,62.77 亿,62.77 亿,4.9364013671875,72059460,093523,093638,1,电网设备
33,北投科技,600936,1,首板,9.98116683959961,5.84,3.51 亿,97.59 亿,97.59 亿,3.6567983627319336,57922288,093533,093533,0,IT服务Ⅱ
34,风华高科,000636,1,首板,9.989806175231934,32.37,22.61 亿,374.53 亿,374.53 亿,6.217298984527588,176742012,094015,094815,1,元件
35,东南网架,002135,1,首板,10.012360572814941,8.9,2.54 亿,92.90 亿,99.28 亿,2.820485830307007,125554863,094806,094806,0,专业工程
36,博迈科,603727,1,首板,10.029153823852539,18.87,1.25 亿,53.16 亿,53.16 亿,2.420241594314575,55873692,094537,094537,0,油服工程
37,大亚圣象,000910,1,首板,9.968847274780273,7.06,1.38 亿,38.63 亿,38.65 亿,3.7053604125976562,67073530,095006,095006,0,家居用品
38,思特奇,300608,1,首板,20.0260066986084,18.46,9.85 亿,54.40 亿,62.46 亿,19.600378036499023,37728603,095236,095236,0,软件开发
39,吉视传媒,601929,1,首板,9.90099048614502,3.33,10.55 亿,116.21 亿,116.21 亿,9.335615158081055,114790095,095308,101117,1,电视广播
40,双良节能,600481,1,4天2板,10.076335906982422,7.21,12.78 亿,148.83 亿,148.83 亿,8.784351348876953,103362408,094519,094807,1,光伏设备
41,风语筑,603466,1,首板,10.049261093139648,11.17,7.17 亿,66.44 亿,66.44 亿,10.976114273071289,78298572,094010,094610,3,数字媒体
