序号,名称,代码,连板数,涨停统计,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,所属行业
1,恒尚节能,603137,7,7天7板,9.985597610473633,22.91,10.70亿,41.91亿,41.91亿,25.536453247070312,47436208,092503,142306,1,装修装饰
2,大恒科技,600288,3,3天3板,10.03215503692627,17.11,19.53亿,74.74亿,74.74亿,27.92868995666504,59318419,111620,130805,2,软件开发
3,魅视科技,001229,2,8天4板,9.994848251342773,42.7,4825.47万,31.49亿,61.25亿,1.5322949886322021,80468747,092500,092500,0,计算机设
4,大名城,600094,2,2天2板,9.895833969116211,4.22,7442.68万,89.73亿,98.11亿,0.8348162174224854,71404033,093055,093055,0,房地产开
5,视源股份,002841,2,2天2板,10.004642486572266,47.39,13.48亿,247.07亿,331.34亿,5.530127048492432,34686162,093424,135524,2,消费电子
6,天海电子,001365,2,6天3板,10.009203910827637,47.81,9.73亿,27.49亿,251.00亿,36.69211196899414,130937247,130724,130724,0,汽车零部
7,威尔高,301251,2,2天2板,19.992122650146484,60.92,13.54亿,46.05亿,114.87亿,29.607534408569336,2435581,093033,150000,9,元件
8,金时科技,002951,2,2天2板,9.97304630279541,16.32,4.07亿,65.46亿,66.10亿,6.675784111022949,43801248,134903,134903,0,其他电源
9,西藏旅游,600749,1,首板,9.971305847167969,15.33,2.62亿,34.79亿,34.79亿,7.558285236358643,37402134,093015,093725,3,旅游及景
10,浪潮信息,000977,1,首板,10.00562858581543,78.17,31.93亿,1146.62亿,1147.91亿,2.784710168838501,3453244642,092500,092500,0,计算机设
11,华勤技术,603296,1,首板,10.004215240478516,78.29,38.54亿,625.22亿,1187.03亿,6.222097396850586,73445336,093030,112033,1,消费电子
12,易德龙,603380,1,首板,10.002326011657715,47.29,2.34亿,75.87亿,75.87亿,3.0998895168304443,69213644,093049,093049,0,消费电子
13,浪潮软件,600756,1,首板,9.975062370300293,13.23,7903.06万,42.88亿,46.26亿,1.8454011678695679,152156338,093000,093000,0,IT服务Ⅱ
14,华菱线缆,001208,1,首板,10.0,14.85,1.04亿,47.33亿,94.80亿,2.2004892826080322,138109455,092500,092500,0,电网设备
15,岭南控股,000524,1,首板,10.055866241455078,9.85,3027.80万,65.99亿,66.02亿,0.4588153660297394,156458375,092500,092500,0,旅游及景
16,恒为科技,603496,1,首板,9.99551773071289,24.54,3.25亿,78.58亿,78.58亿,4.205296516418457,126887775,093723,093723,0,计算机设
17,星网锐捷,002396,1,7天5板,10.018903732299805,29.1,15.64亿,220.41亿,221.32亿,7.297166347503662,284789128,093457,093457,0,通信设备
18,新联电子,002546,1,首板,10.044978141784668,7.34,2.13亿,58.81亿,61.22亿,3.630474328994751,54564092,093048,093621,3,电网设备
19,太极集团,600129,1,首板,10.0,14.96,3.33亿,82.49亿,82.49亿,4.09037446975708,77642549,093816,094258,3,中药Ⅱ
20,山东墨龙,002490,1,首板,9.936908721923828,6.97,3.53亿,37.76亿,55.61亿,9.547468185424805,41433158,095215,095215,0,专用设备
21,朗威股份,301202,1,首板,19.99387550354004,39.19,1.70亿,31.20亿,53.46亿,5.597905158996582,98147514,093824,093824,0,通信设备
22,兴业股份,603928,1,9天5板,10.020174980163574,16.36,7.83亿,55.74亿,55.74亿,14.391101837158203,103898760,094438,095423,1,塑料
23,中百集团,000759,1,首板,10.016977310180664,6.48,4.02亿,42.49亿,42.93亿,9.757190704345703,113267743,095030,095030,0,一般零售
24,北京科锐,002350,1,首板,10.0,15.07,3.29亿,79.95亿,81.73亿,4.234083652496338,50420286,102015,102015,0,电网设备
25,二六三,002467,1,首板,10.093896865844727,4.69,3.98亿,64.10亿,64.50亿,6.37741756439209,91072765,102412,102545,1,通信服务
26,南兴股份,002757,1,首板,9.976105690002441,18.41,2.73亿,51.93亿,54.39亿,5.503819942474365,81904249,102754,102754,0,专用设备
27,数据港,603881,1,首板,9.99545669555664,24.21,9.95亿,208.70亿,208.70亿,4.8927483558654785,162789662,103146,103146,0,通信服务
28,云赛智联,600602,1,首板,10.006715774536133,16.38,6.34亿,175.97亿,224.02亿,3.7081458568573,63724752,103155,105710,1,软件开发
29,联科科技,001207,1,首板,10.0,16.28,2.20亿,47.64亿,49.35亿,4.719734191894531,57399014,095657,105124,1,橡胶
30,招金黄金,000506,1,5天3板,10.0,13.42,6.45亿,124.63亿,124.67亿,5.429939270019531,109402524,100027,100027,0,贵金属
31,网宿科技,300017,1,首板,19.967266082763672,14.66,40.51亿,343.25亿,365.87亿,12.184738159179688,274251715,100618,100845,1,IT服务Ⅱ
32,四方科技,603339,1,首板,10.028449058532715,15.47,5.10亿,47.87亿,47.87亿,10.954949378967285,80852469,105711,130441,2,通用设备
33,兴业科技,002674,1,14天8板,10.0,29.15,7.42亿,85.28亿,86.15亿,9.14606761932373,69814250,104606,104645,1,纺织制造
34,南天信息,000948,1,首板,10.034602165222168,12.72,1.29亿,49.50亿,49.59亿,2.7183313369750977,74547035,104224,104224,0,软件开发
35,荣联科技,002642,1,首板,10.016420364379883,6.7,1.96亿,44.33亿,44.33亿,4.590540409088135,29123821,110203,110203,0,IT服务Ⅱ
36,恒林股份,603661,1,首板,10.002577781677246,42.67,5.18亿,59.34亿,59.34亿,8.919960975646973,18350660,111131,111210,1,家居用品
37,庄园牧场,002910,1,3天2板,10.0,12.87,3.87亿,22.02亿,25.17亿,18.221118927001953,234620100,110436,110436,0,饮料乳品
38,深信服,300454,1,首板,20.0,106.56,26.53亿,306.90亿,459.87亿,9.10624885559082,176987422,112042,131518,1,软件开发
39,泓禧科技,920857,1,首板,29.958959579467773,19.0,1.10亿,14.06亿,14.06亿,8.450577735900879,16239870,110318,110318,0,消费电子
40,建研院,603183,1,首板,10.05434799194336,4.05,2.21亿,20.13亿,20.13亿,11.256733894348145,20742569,130652,132325,1,专业服务
41,浙江美大,002677,1,4天2板,10.050251007080078,6.57,1.33亿,36.23亿,42.45亿,3.847377061843872,35868501,130951,133927,1,厨卫电器
42,翰博高新,301321,1,首板,19.995182037353516,49.81,6.31亿,73.53亿,92.86亿,9.593382835388184,108027180,131251,131251,0,光学光电
43,绿盟科技,300369,1,首板,20.0,6.48,5.40亿,52.34亿,52.53亿,11.017071723937988,41913041,131212,133339,2,软件开发
44,广电运通,002152,1,首板,10.043667793273926,10.08,4.39亿,250.20亿,250.32亿,1.81623113155365,122720774,131906,131906,0,计算机设
45,梦百合,603313,1,首板,9.968847274780273,7.06,3.03亿,40.28亿,40.28亿,7.795557498931885,121222402,141101,141101,0,家居用品
46,键邦股份,603285,1,首板,9.99545669555664,48.42,4.16亿,30.16亿,77.47亿,14.33523178100586,110983482,141734,141734,0,化学制品
47,山东高速,600350,1,首板,10.032626152038574,13.49,1.52亿,652.18亿,652.18亿,0.2483171969652176,9565516,144950,150000,2,铁路公路
