序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000004,国华退,0.38,0.0,469.857,179.9704,退市整理的证券
2,002808,恒久退,0.2,0.0,820.814,164.6542,退市整理的证券
3,002898,赛隆退,0.34,0.0,345.2951,114.1399,退市整理的证券
4,300029,天龙退,0.14,0.0,1929.69,253.8625,退市整理的证券
5,000566,海南海药,5.21,22.62,29335.8076,156755.4024,换手率达20%的证券
6,001365,天海电子,47.81,36.69,2110.0035,97331.0977,换手率达20%的证券
7,001399,惠科股份,35.53,25.26,10877.7732,390752.8697,换手率达20%的证券
8,002137,实益达,11.72,43.32,17175.1405,205496.615,换手率达20%的证券
9,002457,青龙管业,15.48,26.11,8707.3222,131359.4073,换手率达20%的证券
10,600172,黄河旋风,17.59,24.89,31762.3341,590772.08,换手率达20%的证券
11,600288,大恒科技,17.11,27.93,12199.2519,195320.71,换手率达20%的证券
12,603137,恒尚节能,22.91,25.54,4671.4685,107020.38,换手率达20%的证券
13,603538,美诺华,39.33,22.35,5377.7645,217782.85,换手率达20%的证券
14,920088,科力股份,34.84,20.57,665.4001,23033.21,换手率达20%的证券
15,920193,吉和昌,42.83,42.68,1075.5571,47745.21,换手率达20%的证券
16,920211,新睿电子,137.0,30.23,174.1188,25904.36,换手率达20%的证券
17,920725,惠丰钻石,101.0,21.32,941.8257,107178.34,换手率达20%的证券
18,000973,佛塑科技,13.13,16.23,11206.1062,155512.611,振幅值达15%的证券
19,002951,金时科技,16.32,17.75,2677.82,40738.9276,振幅值达15%的证券
20,603407,长裕集团,72.98,18.17,663.4588,50837.24,振幅值达15%的证券
21,603861,白云电器,13.68,16.96,4689.59,67735.76,振幅值达15%的证券
22,000977,浪潮信息,78.17,22.91,26000.1102,1841707.8546,连续三个交易日内，涨幅偏离值累计达20%的证券
23,001206,依依股份,20.63,20.01,2467.0964,49111.5481,连续三个交易日内，涨幅偏离值累计达20%的证券
24,001229,魅视科技,42.7,24.85,295.1567,11858.3465,连续三个交易日内，涨幅偏离值累计达20%的证券
25,002268,电科网安,15.65,20.59,8605.1053,125220.9552,连续三个交易日内，涨幅偏离值累计达20%的证券
26,002828,贝肯能源,12.42,24.29,9985.895,118056.0358,连续三个交易日内，涨幅偏离值累计达20%的证券
