序号,代码,名称,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,成交额(亿元)
1,sh000001,上证指数,3970.8797,-19.356,-0.485,3990.2353,3996.8069,4016.0262,3967.9128,496229374.0,1192355798216,11923.56亿
2,sz399001,深证成指,14939.727,-285.386,-1.874,15225.113,15269.821,15292.122,14907.624,65443382528.0,1371160206476,13711.60亿
3,Total,沪深总成交额,,,,,,,,,2563516004692,25635.16亿
