序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
43,002126,银轮股份,49.13,18.11,4421.8508,220278.7819,振幅值达15%的证券
44,002141,贤丰控股,4.5,17.19,24222.2714,113192.1583,振幅值达15%的证券
45,002631,德尔未来,8.17,18.26,7205.9959,55383.7403,振幅值达15%的证券
46,002910,庄园牧场,12.82,15.81,3969.842,47458.3256,振幅值达15%的证券
47,601991,大唐发电,8.37,17.15,98599.508,825583.65,振幅值达15%的证券
48,603177,德创环保,11.2,20.12,2249.6055,23363.98,振幅值达15%的证券
49,603261,立航科技,46.69,21.0,464.6459,21214.38,振幅值达15%的证券
50,603757,大元泵业,61.67,18.57,2795.7642,161016.22,振幅值达15%的证券
51,605366,宏柏新材,9.82,18.57,4648.0196,46639.99,振幅值达15%的证券
52,300029,天龙退,0.18,0.0,3891.1059,680.4881,退市整理的证券
53,600193,退市创兴,0.15,0.0,1617.5117,241.27,退市整理的证券
54,600599,退市熊猫,0.43,0.0,690.1131,285.36,退市整理的证券
55,600608,退市沪科,0.18,0.0,1368.5235,248.3,退市整理的证券
56,600636,退市国化,1.71,0.0,1771.9594,3057.76,退市整理的证券
57,600696,退市岩石,0.74,0.0,300.5605,222.61,退市整理的证券
58,605081,退市太和,0.38,0.0,337.101,127.49,退市整理的证券
59,300085,银之杰,32.35,20.0,11356.1013,339752.5326,
60,300179,四方达,57.48,20.0,10846.7162,614304.131,
61,300401,花园生物,19.87,20.0,8498.0807,166671.7311,
62,300522,世名科技,23.05,20.0,7247.1686,147536.6848,
63,301071,力量钻石,91.92,20.0,3654.5623,326430.6777,
64,688286,敏芯股份,93.84,17.45,892.8153,81736.51,
65,688367,工大高科,44.6,19.99,460.7043,20357.2,
66,688530,欧莱新材,78.58,19.22,1812.798,137253.36,
67,688662,富信科技,171.49,20.0,1193.1377,195008.01,
68,300283,温州宏丰,25.53,33.93,32374.9821,715945.2068,
69,300319,麦捷科技,31.63,33.53,44539.2138,1262173.4407,
70,300475,香农芯创,287.8,36.42,15807.4834,3967963.2528,
71,301127,武汉天源,16.98,31.14,12023.955,181824.4321,
72,688478,晶升股份,92.68,32.39,2356.3937,202096.09,
73,688515,裕太微,271.6,30.61,1733.5821,432104.96,
74,301563,云汉芯城,201.24,32.17,615.6284,123525.8767,
75,301669,高特电子,40.1,41.44,3393.179,139586.8242,
76,301687,新广益,77.98,34.85,1029.3534,80870.9813,
77,688729,屹唐股份,36.15,30.26,6506.0621,227386.98,
78,688166,博瑞医药,36.16,-16.32,3406.6967,122116.76,
79,920122,中纺标,29.15,43.38,1467.6381,39937.91,
80,920725,惠丰钻石,110.43,40.24,2142.787,205122.39,
81,920175,东方碳素,11.88,24.79,1775.8656,19759.17,
82,920790,联迪信息,26.1,29.98,711.7252,16398.12,
83,920799,艾融软件,35.72,22.41,1248.7383,41363.84,
