序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业
44,003036,泰坦股份,-10.006036758422852,59.63,4.36亿,129.16亿,129.16亿,157.43051147460938,3.25321888923645,4233730,144621,21848432,1,5,专用设备
45,002346,柘中股份,-10.00487995147705,18.44,2.24亿,72.31亿,81.43亿,3031.851318359375,2.990398645401001,4234856,144654,16257515,1,7,电网设备
46,002838,道恩股份,-9.98727798461914,28.3,3.69亿,119.04亿,135.39亿,28.42124366760254,2.965517520904541,4658180,143539,54879360,1,26,塑料
47,605208,永茂泰,-10.023175239562988,15.53,4.90亿,51.24亿,51.24亿,71.7317123413086,8.743947982788086,4744415,144504,46881574,1,25,工业金属
48,002693,双成药业,-9.980988502502441,9.47,3.58亿,38.92亿,39.27亿,284.72088623046875,8.92145824432373,5055086,144824,23472342,1,0,化学制药
49,688371,菲沃泰,-20.011701583862305,27.34,4.58亿,91.72亿,91.72亿,-108.1014404296875,4.498082160949707,5060852,150000,15382251,1,5,电子化学
50,603666,亿嘉和,-9.988203048706055,22.89,1.73亿,47.05亿,47.05亿,-23.17103385925293,3.517094850540161,5086158,132402,37388526,1,4,自动化设
51,603306,华懋科技,-10.0,71.37,11.00亿,235.16亿,235.16亿,502.6395568847656,4.534235000610352,5131503,150000,90211679,1,20,汽车零部
52,603679,华体科技,-10.011248588562012,16.0,1.78亿,28.43亿,28.43亿,-50.37114334106445,5.980412483215332,5171200,150000,45369600,1,2,光学光电
53,603052,可川科技,-10.00328540802002,54.79,2.21亿,102.95亿,102.95亿,-222.0887451171875,2.0657718181610107,5210529,143153,22102724,1,12,消费电子
54,002830,名雕股份,-10.0,12.69,9221.07万,11.78亿,23.59亿,175.1082000732422,7.421658992767334,5229295,130000,13021970,1,2,装修装饰
55,002718,友邦吊顶,-9.998148918151855,97.22,2.73亿,91.37亿,125.85亿,3434.624755859375,2.878439426422119,5308212,145009,8710912,1,0,装修建材
56,002993,奥海科技,-10.0,41.4,3.52亿,98.72亿,114.28亿,61.243385314941406,3.4269092082977295,5464800,143657,26136234,1,8,消费电子
57,603936,博敏电子,-10.02538013458252,14.18,5.15亿,89.39亿,91.51亿,-210.76840209960938,5.535525798797607,5524839,150000,34824662,1,13,元件
58,603270,金帝股份,-10.0,26.91,2.02亿,19.03亿,58.96亿,35.23018264770508,10.284046173095703,5567679,141909,37690146,1,26,通用设备
59,002990,盛视科技,-9.990867614746094,49.28,5.10亿,68.02亿,129.04亿,846.84521484375,7.181342124938965,5647488,144906,22427328,1,4,计算机设
60,605100,华丰股份,-10.006293296813965,28.6,2.14亿,68.04亿,68.36亿,132.54446411132812,2.998903274536133,5679388,150000,4225707,1,3,通用设备
61,002655,共达电声,-9.987397193908691,28.57,6.82亿,103.96亿,104.16亿,497.98345947265625,6.312624931335449,5682573,141321,80253130,1,6,消费电子
62,002370,亚太药业,-9.930313110351562,5.17,2.69亿,38.55亿,38.55亿,-372.4692687988281,6.783486843109131,5773339,143933,37605546,1,6,化学制药
63,002943,宇晶股份,-9.994626998901367,33.5,3.62亿,63.27亿,89.39亿,-114.63504791259766,5.526116371154785,5795232,142857,60058733,1,11,通用设备
64,301096,百诚医药,-20.003847122192383,41.59,3.93亿,34.56亿,45.43亿,88.64037322998047,10.572895050048828,6213546,130151,68041240,1,7,医疗服务
65,603139,康惠股份,-10.007505416870117,35.97,2.01亿,35.93亿,35.93亿,43.01625061035156,5.385962963104248,6366690,150000,20524482,1,17,中药Ⅱ
66,605255,天普股份,-10.003823280334473,70.62,1.15亿,94.69亿,94.69亿,-994.6396484375,1.177207589149475,6447606,150000,16348530,2,4,汽车零部
67,003033,征和工业,-9.992737770080566,61.97,1.39亿,50.04亿,50.66亿,38.484283447265625,2.6727800369262695,7070777,144842,3773973,1,0,摩托车及
68,002695,煌上煌,-9.980806350708008,9.38,1.29亿,47.97亿,52.49亿,28.77151107788086,2.5864832401275635,7386750,131742,32275641,1,41,休闲食品
69,688046,药康生物,-20.0,23.2,5.32亿,95.12亿,95.12亿,50.484256744384766,5.295713901519775,7476571,150000,29380162,1,2,医疗服务
70,003031,中瓷电子,-10.0,107.28,10.77亿,364.92亿,483.89亿,62.58160400390625,2.8391213417053223,7498872,145236,130205736,1,4,通信设备
71,603690,至纯科技,-10.00374698638916,24.02,7.71亿,91.99亿,91.99亿,-29.16434669494629,8.00954818725586,7676792,142658,70964976,1,11,半导体
72,002402,和而泰,-10.0,21.06,14.51亿,172.37亿,194.47亿,28.602052688598633,8.092996597290039,7710066,144554,83410656,1,6,家电零部
73,002843,泰嘉股份,-9.980430603027344,18.4,2.60亿,46.04亿,46.32亿,47.33481216430664,5.453071594238281,7766640,143103,37515760,1,21,通用设备
74,603933,睿能科技,-10.01936149597168,18.59,1.99亿,38.58亿,38.58亿,27.950130462646484,4.924676895141602,7828249,142013,27461148,1,20,其他电子
75,002925,盈趣科技,-9.982254028320312,20.29,3.92亿,148.33亿,156.57亿,41.97339630126953,2.562114953994751,7985738,142754,55986236,1,24,消费电子
76,002755,奥赛康,-9.965636253356934,13.1,3.04亿,121.59亿,121.59亿,35.98663330078125,2.4220023155212402,8019820,143727,26979712,1,17,化学制药
77,002824,和胜股份,-9.995869636535645,21.79,3.17亿,49.28亿,67.80亿,68.93453979492188,6.195248603820801,8090627,142724,18800412,1,9,工业金属
78,003043,华亚智能,-9.998666763305664,67.51,4.73亿,63.47亿,97.22亿,311.5480651855469,7.11118745803833,8228118,143218,50111862,1,21,半导体
79,002137,实益达,-9.938650131225586,7.34,4.30亿,29.10亿,42.39亿,79.21060180664062,14.190925598144531,8320624,144639,32599876,1,2,光学光电
80,603163,圣晖集成,-9.996707916259766,82.02,3.51亿,82.02亿,82.02亿,52.99052429199219,4.143099784851074,8493171,141736,29092494,3,4,专业工程
81,605588,冠石科技,-9.993700981140137,42.87,1.30亿,31.34亿,31.41亿,-35.803165435791016,3.9728009700775146,8912673,142934,7785192,1,12,光学光电
82,002077,大港股份,-9.97286319732666,13.27,6.75亿,77.01亿,77.01亿,50.134300231933594,8.436174392700195,8957250,142700,113453189,1,30,半导体
83,600360,华微电子,-10.015527725219727,11.59,15.01亿,111.30亿,111.30亿,48.05467224121094,13.013059616088867,9032087,145508,162552377,3,5,半导体
84,002038,双鹭药业,-10.060976028442383,5.9,5.39亿,50.26亿,60.61亿,-17.596832275390625,10.37261962890625,9297237,143133,57868875,1,12,化学制药
85,002559,亚威股份,-9.99083423614502,9.82,5.31亿,49.49亿,63.03亿,49.0162239074707,10.343071937561035,9594248,143627,68869624,1,19,通用设备
86,002957,科瑞技术,-9.987638473510742,36.41,6.10亿,152.44亿,152.92亿,55.068199157714844,3.8238375186920166,9874392,144730,30396375,1,2,自动化设
87,002552,宝鼎科技,-9.99078369140625,48.83,7.78亿,179.94亿,189.45亿,71.71212005615234,4.1710076332092285,10239651,143724,91092365,1,9,元件
88,002728,特一药业,-10.02921199798584,9.24,4.06亿,46.32亿,47.43亿,46.02470779418945,8.452178955078125,10317568,144142,24025847,1,0,中药Ⅱ
89,000066,中国长城,-9.975520133972168,14.71,32.24亿,474.48亿,474.52亿,-141.87158203125,6.542383670806885,10407589,144709,157120628,1,0,计算机设
90,002245,蔚蓝锂芯,-10.00540828704834,16.64,22.13亿,267.34亿,284.15亿,36.282630920410156,8.010967254638672,10588697,144121,149398085,1,5,电池
91,603991,领先股份,-9.998082160949707,140.79,9.03亿,126.06亿,215.00亿,105.46752166748047,6.885425567626953,11544780,150000,79870167,1,18,半导体
92,600641,先导基电,-9.991602897644043,32.16,29.82亿,299.29亿,304.51亿,-450.4066467285156,9.467921257019043,11628348,144856,323542464,2,1,半导体
93,603660,苏州科达,-10.0,8.28,2.20亿,47.32亿,47.32亿,-7.209012508392334,4.468032360076904,11740890,150000,18165492,1,3,计算机设
94,600203,福日电子,-9.983221054077148,10.73,6.87亿,63.63亿,63.63亿,34.26769256591797,10.424408912658691,12440362,142933,90273968,1,22,消费电子
95,002654,万润科技,-10.006998062133789,12.86,9.01亿,108.70亿,108.71亿,-506.0688781738281,7.98497200012207,12744748,143806,63087273,1,9,光学光电
96,688218,江苏北人,-20.00872802734375,36.66,3.40亿,42.70亿,42.70亿,281.26904296875,7.234410285949707,13050666,144241,15671322,1,1,自动化设
97,002235,安妮股份,-9.989372253417969,8.47,4.21亿,46.89亿,49.09亿,-1681.4908447265625,8.813520431518555,13055658,132048,123994871,1,14,造纸
98,002923,润都股份,-9.974640846252441,10.65,2.54亿,27.49亿,35.67亿,57.14326858520508,8.902905464172363,13246470,142657,30913754,1,18,化学制药
99,003018,金富科技,-10.0,42.12,4.70亿,119.84亿,132.24亿,160.44851684570312,3.7673861980438232,13600674,141800,43084671,2,4,包装印刷
100,001359,平安电工,-10.001871109008789,96.19,4.33亿,57.99亿,231.97亿,104.94796752929688,7.217669486999512,14112996,141730,52551095,1,9,塑料
101,605376,博迁新材,-9.998795509338379,149.42,22.34亿,390.88亿,390.88亿,136.43125915527344,5.45636510848999,14598334,144304,59304798,2,8,金属新材
102,300688,创业黑马,-20.015308380126953,20.9,3.41亿,31.01亿,34.98亿,-195.39108276367188,10.324784278869629,15606573,095315,166746470,1,4,教育
103,603211,晋拓股份,-10.0,32.4,4.60亿,88.07亿,88.07亿,194.33999633789062,5.030833721160889,15684840,141539,52387560,1,19,汽车零部
104,603011,合锻智能,-10.0,20.25,8.70亿,100.12亿,100.12亿,-87.25817108154297,8.306394577026367,15995475,150000,100725525,1,15,专用设备
105,002579,中京电子,-10.007305145263672,12.32,6.81亿,71.88亿,75.47亿,335.74945068359375,9.086812973022461,16002448,142948,64549408,1,4,元件
106,603989,艾华集团,-10.0,31.68,6.00亿,126.33亿,126.33亿,45.89111328125,4.543697357177734,16052256,141757,74381471,1,7,元件
107,000566,海南海药,-10.052909851074219,5.1,17.04亿,66.13亿,66.17亿,-21.636289596557617,23.8900089263916,16188323,145524,44561265,1,0,化学制药
108,000593,德龙汇能,-9.977324485778809,19.85,4.95亿,71.16亿,71.19亿,121.3829116821289,6.602274417877197,16537809,143721,31468205,1,8,燃气Ⅱ
109,003004,声迅股份,-9.992952346801758,63.86,1.49亿,43.90亿,52.28亿,-387.8047790527344,3.238023519515991,16578056,132333,7030986,1,1,计算机设
110,600770,综艺股份,-9.91735553741455,5.45,3.91亿,70.85亿,70.85亿,117.2073974609375,5.405397415161133,17132745,142658,87609817,1,3,综合Ⅱ
111,603115,海星股份,-10.004934310913086,72.95,5.97亿,176.46亿,176.46亿,111.24830627441406,3.2834291458129883,17580950,130010,76225455,2,1,元件
112,603800,洪田股份,-9.993292808532715,67.1,5.05亿,139.57亿,139.57亿,-217.7913818359375,3.467836618423462,17768080,150000,59960560,1,12,专用设备
113,600345,XD长江通,-9.992238998413086,46.39,6.54亿,98.14亿,152.91亿,213.04747009277344,6.435525894165039,18351884,150000,1038853000,1,8,通信设备
114,001389,广合科技,-9.998466491699219,176.07,21.09亿,268.25亿,832.30亿,53.00545883178711,7.742433547973633,18452312,144900,522663793,1,18,元件
115,001287,中电港,-9.98810863494873,22.71,10.72亿,172.57亿,172.57亿,27.22955894470215,6.025315761566162,18454146,143754,85926646,1,10,其他电子
116,603031,安孚科技,-9.993881225585938,44.13,7.27亿,138.74亿,164.98亿,30.86017608642578,5.024422645568848,18770695,143255,99972717,1,20,电池
117,002965,祥鑫科技,-10.0,45.54,8.18亿,86.72亿,120.85亿,-177.03741455078125,8.974250793457031,20529887,144542,16621189,1,0,汽车零部
118,000021,深科技,-9.99077033996582,39.01,65.14亿,614.08亿,614.16亿,63.39974594116211,10.17447280883789,21116659,144918,328235209,1,5,消费电子
119,603045,福达合金,-10.0,56.25,4.33亿,76.19亿,76.19亿,10.519453048706055,5.427985191345215,21268406,141642,64726875,1,2,金属新材
120,002940,昂利康,-9.996667861938477,27.01,6.28亿,50.04亿,54.49亿,77.15593719482422,12.027460098266602,21437837,130533,69810206,1,6,化学制药
121,688668,鼎通科技,-19.998685836791992,243.46,22.42亿,339.07亿,339.07亿,105.52690124511719,6.147800445556641,21631664,144914,48451184,1,2,通信设备
122,002272,川润股份,-9.99489974975586,17.65,5.18亿,72.04亿,85.58亿,-69.28994750976562,6.957065105438232,21924830,141933,118292065,1,5,通用设备
123,600601,方正科技,-10.017123222351074,10.51,27.33亿,438.30亿,449.17亿,48.47861862182617,6.040872573852539,22242470,143742,374071338,1,9,元件
124,002025,航天电器,-9.993050575256348,64.76,14.86亿,293.93亿,294.02亿,140.72926330566406,4.903955459594727,23427966,145430,116528428,1,17,军工电子
125,002303,美盈森,-9.920635223388672,4.54,3.93亿,43.90亿,69.52亿,28.32390785217285,8.546294212341309,24283579,130618,32377918,1,1,包装印刷
126,002353,杰瑞股份,-10.0,117.45,34.17亿,811.62亿,1202.52亿,51.105438232421875,4.100673198699951,25604100,144154,276875572,1,39,专用设备
127,600186,莲花控股,-9.979839324951172,8.93,16.75亿,159.77亿,160.09亿,27.894424438476562,10.213675498962402,27733008,144238,186388746,1,11,调味发酵
128,603186,华正新材,-10.0,159.3,33.51亿,249.77亿,249.77亿,201.94009399414062,12.756782531738281,28977785,144349,140614110,1,5,元件
129,603773,沃格光电,-10.0,85.5,13.33亿,192.10亿,192.17亿,-94.00962829589844,6.654376029968262,29997589,144028,97862957,1,4,光学光电
130,001317,三羊马,-10.0,46.17,4.37亿,39.47亿,39.51亿,-3312.151123046875,10.447968482971191,31330962,133318,16390350,1,0,铁路公路
131,000628,高新发展,-9.994821548461914,34.76,5.66亿,66.82亿,122.45亿,1710.2957763671875,8.136868476867676,31779469,141021,74049228,1,8,房屋建设
132,300005,探路者,-20.010759353637695,14.87,15.53亿,130.34亿,131.41亿,58.200443267822266,11.038806915283203,31803956,130654,204245398,1,28,服装家纺
133,002815,崇达技术,-9.973752975463867,13.72,9.16亿,106.62亿,169.33亿,130.57176208496094,8.356733322143555,32799032,142718,140742504,1,20,元件
134,603283,赛腾股份,-10.007682800292969,46.85,12.92亿,165.16亿,165.16亿,45.341346740722656,7.519688606262207,34014599,143727,98967812,1,6,自动化设
135,002290,禾盛新材,-9.99554443359375,60.6,5.33亿,149.80亿,150.36亿,87.20462036132812,3.4780895709991455,35291016,130554,86894340,1,13,家电零部
136,001331,胜通能源,-10.003753662109375,47.95,4.11亿,137.06亿,196.23亿,-587.900146484375,2.9397337436676025,35710762,133339,120764845,1,29,燃气Ⅱ
137,001339,智微智能,-9.99886417388916,79.21,7.77亿,128.24亿,259.80亿,33.4392204284668,5.859213829040527,35782325,130209,66695610,1,1,计算机设
138,600721,百花医药,-9.98796558380127,7.48,2.43亿,28.76亿,28.76亿,108.25438690185547,8.272770881652832,36114188,100533,41398808,1,2,医疗服务
139,002900,哈三联,-9.991743087768555,10.9,1.45亿,17.56亿,34.48亿,-122.16184997558594,8.129565238952637,38766395,095406,26697370,1,3,化学制药
140,002788,鹭燕医药,-10.0,11.07,3.78亿,42.27亿,43.01亿,15.826848030090332,8.703594207763672,39578571,102103,67487800,1,6,医药商业
141,001267,汇绿生态,-10.0,34.92,9.17亿,212.51亿,274.12亿,460.940673828125,4.2259840965271,41842890,111803,113546046,1,5,通信设备
142,002364,中恒电气,-9.993566513061523,41.97,14.43亿,234.24亿,236.53亿,237.13853454589844,5.959453105926514,42080297,143515,252877264,1,9,其他电源
143,002536,飞龙股份,-10.003657341003418,49.21,28.41亿,267.90亿,282.85亿,122.26693725585938,10.05182933807373,42530775,144133,150137987,1,12,汽车零部
144,002897,意华股份,-10.005742073059082,62.69,7.34亿,115.61亿,121.54亿,75.45641326904297,6.16676139831543,43547483,130051,133554774,1,14,通信设备
145,002653,海思科,-10.001262664794922,71.27,10.46亿,382.57亿,798.17亿,35.97866439819336,2.666321039199829,45041214,141012,338482611,1,12,化学制药
146,603019,中科曙光,-10.004096031188965,87.89,89.99亿,1285.88亿,1285.93亿,141.09796142578125,6.6727519035339355,45641716,150000,378515863,1,1,计算机设
147,600522,中天科技,-10.002674102783203,33.65,91.63亿,1148.46亿,1148.46亿,31.24361801147461,7.687333106994629,46466174,150000,558065794,1,16,通信设备
148,003020,立方制药,-9.98985767364502,17.75,3.83亿,29.92亿,40.51亿,28.696395874023438,12.626941680908203,51949226,105821,262541986,2,12,化学制药
149,600869,远东股份,-9.973614692687988,17.06,18.06亿,378.62亿,378.62亿,97.95819854736328,4.566906452178955,54919552,141443,135009428,1,5,电网设备
150,603698,航天工程,-9.989630699157715,26.04,9.28亿,139.57亿,139.57亿,85.17940521240234,6.583080291748047,55520040,141649,1103168496,5,25,专用设备
151,002484,江海股份,-9.997543334960938,73.28,31.31亿,601.24亿,623.26亿,96.17816925048828,5.050323009490967,57019168,143533,325282592,1,11,元件
152,603931,格林达,-10.00417709350586,43.09,3.31亿,85.99亿,85.99亿,73.32913970947266,3.757625102996826,58934193,102608,249262723,2,0,电子化学
153,002980,华盛昌,-10.00279426574707,96.63,11.41亿,97.87亿,183.02亿,257.624267578125,11.347799301147461,63679170,110818,178929771,1,7,电网设备
154,605178,时空科技,-10.0,88.65,2.79亿,87.83亿,87.83亿,-323.1314392089844,3.0091845989227295,64080652,095541,42348105,1,0,专业工程
155,600498,烽火通信,-10.0,39.6,31.80亿,503.56亿,537.83亿,350.2210998535156,6.113394737243652,65724436,144153,279344614,1,11,通信设备
156,002428,云南锗业,-10.001198768615723,75.05,35.82亿,490.10亿,490.17亿,1345.5601806640625,7.058403491973877,67075187,144100,249315797,1,8,小金属
157,600667,太极实业,-9.983983039855957,16.86,42.08亿,352.63亿,352.63亿,68.27410125732422,11.486543655395508,70998808,143956,265478384,2,6,工程咨询
158,600829,人民同泰,-10.0,9.36,2.30亿,54.28亿,54.28亿,27.99892234802246,4.182652473449707,72486648,095021,1214795574,1,1,医药商业
159,002208,合肥城建,-9.986859321594238,13.7,7.85亿,110.02亿,110.05亿,-110.51709747314453,7.030038356781006,82674842,104115,393224387,4,6,房地产开
160,603459,红板科技,-9.994532585144043,82.31,10.48亿,65.07亿,620.41亿,125.29031372070312,15.882894515991211,86204497,110937,208948788,1,9,元件
161,600183,生益科技,-10.000679969787598,132.29,102.17亿,3167.69亿,3213.33亿,69.3640365600586,3.1591384410858154,108500421,143811,1117562635,1,7,元件
162,002821,凯莱英,-10.000555038452148,161.99,20.88亿,513.58亿,584.43亿,48.010868072509766,3.9890146255493164,110962988,140621,751425276,1,9,医疗服务
163,002436,兴森科技,-9.989429473876953,34.06,33.59亿,517.01亿,578.91亿,772.096923828125,6.317444801330566,113871231,142348,492263080,1,11,元件
164,600105,永鼎股份,-9.993263244628906,40.08,40.67亿,585.97亿,585.97亿,92.23408508300781,6.708591938018799,114245795,143653,374165597,1,8,通信设备
165,600288,大恒科技,-9.99281120300293,12.52,5.35亿,54.69亿,54.69亿,26.727582931518555,9.765144348144531,120845544,093328,4295163771,3,3,软件开发
166,000636,风华高科,-10.0,46.53,42.81亿,538.36亿,538.36亿,151.97708129882812,7.731052398681641,129841639,143133,772786757,1,32,元件
167,603669,灵康药业,-10.0,6.57,1.96亿,46.80亿,46.80亿,395.8191223144531,4.148673057556152,133936775,094255,1372841885,2,1,化学制药
168,002674,兴业科技,-9.984519958496094,23.26,2.01亿,68.05亿,68.75亿,76.06393432617188,2.9416563510894775,135339705,094530,316096422,3,2,纺织制造
169,002422,科伦药业,-10.0,44.91,13.94亿,583.21亿,714.42亿,39.366249084472656,2.330704689025879,138025136,100130,275599197,1,1,化学制药
170,603083,剑桥科技,-10.0,176.13,37.12亿,485.39亿,648.60亿,137.03306579589844,7.534963607788086,146260465,141742,977501065,1,24,通信设备
171,001270,铖昌科技,-10.003274917602539,109.94,8.23亿,225.16亿,226.60亿,126.6668701171875,3.5606689453125,161787923,094548,227064579,1,0,军工电子
172,002354,天娱数科,-10.050251007080078,7.16,16.88亿,116.40亿,118.47亿,97.9360580444336,14.176676750183105,179457982,101615,295843322,1,3,广告营销
173,600488,津药药业,-9.922480583190918,5.81,3.97亿,63.44亿,63.44亿,114.16959381103516,6.084559440612793,194766579,094725,546639079,1,0,化学制药
174,688048,长光华芯,-19.999530792236328,341.21,61.63亿,601.48亿,601.48亿,3356.774169921875,9.712644577026367,200112499,142044,592556294,1,11,半导体
175,600246,万通发展,-10.01026725769043,17.53,27.89亿,331.39亿,340.61亿,-75.83763122558594,8.279603958129883,211500168,111405,984177078,1,6,房地产开
176,300137,先河环保,-20.02791404724121,11.46,1.49亿,60.74亿,61.49亿,1182.181640625,2.3781867027282715,231029096,093118,301621470,1,0,环保设备
177,603065,宿迁联盛,-10.015730857849121,17.16,5197.94万,71.89亿,71.89亿,330.4588928222656,0.7229915261268616,251460649,092500,1346119632,3,0,化学制品
178,603683,晶华新材,-10.015649795532227,23.0,1529.50万,66.29亿,66.98亿,65.50811767578125,0.23072725534439087,272822780,092502,506547400,2,0,化学制品
