序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000037,深南电A,10.37,-10.53,4785.3752,51208.3306,跌幅偏离值达7%的证券
2,000539,粤电力A,7.4,-10.53,25164.8337,193473.9931,跌幅偏离值达7%的证券
3,000777,中核科技,19.67,-10.53,5404.481,107741.1298,跌幅偏离值达7%的证券
4,002404,嘉欣丝绸,6.16,-10.53,5234.1,32960.0703,跌幅偏离值达7%的证券
5,002568,百润股份,16.54,-10.53,1889.8167,31706.0353,跌幅偏离值达7%的证券
6,600539,狮头股份,14.44,-9.55,2542.23,38915.65,跌幅偏离值达7%的证券
7,603212,赛伍技术,14.27,-9.6,4077.2315,60524.92,跌幅偏离值达7%的证券
8,603271,永杰新材,48.96,-9.57,1036.6681,51912.66,跌幅偏离值达7%的证券
9,603778,国晟科技,14.98,-9.55,8297.3202,126752.46,跌幅偏离值达7%的证券
10,605006,山东玻纤,23.4,-9.57,2623.9591,61694.48,跌幅偏离值达7%的证券
11,000657,中钨高新,98.48,9.47,9146.3421,856825.1961,涨幅偏离值达7%的证券
12,002281,光迅科技,266.2,9.47,4096.7368,1047779.8877,涨幅偏离值达7%的证券
13,002297,博云新材,28.36,9.47,11785.1025,329249.935,涨幅偏离值达7%的证券
14,002354,天娱数科,7.73,9.47,37435.8578,277130.1815,涨幅偏离值达7%的证券
15,002842,翔鹭钨业,47.72,9.47,8764.5954,387035.8328,涨幅偏离值达7%的证券
16,600162,香江控股,3.58,10.58,27210.0309,92718.71,涨幅偏离值达7%的证券
17,600226,亨通股份,9.76,10.46,22780.4772,215677.94,涨幅偏离值达7%的证券
18,600399,抚顺特钢,4.69,10.52,7707.6659,35284.86,涨幅偏离值达7%的证券
19,603313,梦百合,5.56,10.53,2116.9928,11323.66,涨幅偏离值达7%的证券
20,603616,韩建河山,6.46,10.48,5551.1372,34808.02,涨幅偏离值达7%的证券
21,000679,大连友谊,7.58,22.58,7871.2149,57732.3239,连续三个交易日内，涨幅偏离值累计达20%的证券
22,000955,欣龙控股,4.97,21.95,12915.6802,58846.5075,连续三个交易日内，涨幅偏离值累计达20%的证券
23,001282,三联锻造,22.15,21.24,3209.283,66834.2654,连续三个交易日内，涨幅偏离值累计达20%的证券
24,001339,智微智能,126.93,23.12,2871.747,326195.8419,连续三个交易日内，涨幅偏离值累计达20%的证券
25,002579,中京电子,20.32,21.98,28595.7617,510557.3445,连续三个交易日内，涨幅偏离值累计达20%的证券
26,600392,盛和资源,31.66,20.11,72346.4585,2146712.14,连续三个交易日内，涨幅偏离值累计达20%的证券
27,600545,卓郎智能,7.25,21.38,52816.765,353371.49,连续三个交易日内，涨幅偏离值累计达20%的证券
28,600667,太极实业,20.92,20.86,106257.4566,1990184.81,连续三个交易日内，涨幅偏离值累计达20%的证券
29,603082,北自科技,41.03,20.82,2183.8989,82601.78,连续三个交易日内，涨幅偏离值累计达20%的证券
30,603166,福达股份,16.49,22.75,12226.0182,190796.03,连续三个交易日内，涨幅偏离值累计达20%的证券
31,603211,晋拓股份,36.44,20.13,3136.186,103841.92,连续三个交易日内，涨幅偏离值累计达20%的证券
32,603261,立航科技,44.77,21.03,487.4308,20600.39,连续三个交易日内，涨幅偏离值累计达20%的证券
33,603324,盛剑科技,43.1,21.03,3280.05,130434.01,连续三个交易日内，涨幅偏离值累计达20%的证券
34,603986,兆易创新,629.0,21.57,15873.5855,9128917.0,连续三个交易日内，涨幅偏离值累计达20%的证券
35,000691,亚太实业,12.23,15.13,3423.3181,40462.0164,振幅值达15%的证券
36,002436,兴森科技,52.06,15.36,23980.2619,1177021.6347,振幅值达15%的证券
37,002910,庄园牧场,11.65,17.06,4548.7925,52083.1439,振幅值达15%的证券
38,002975,博杰股份,136.8,15.08,2482.2251,343737.3982,振幅值达15%的证券
39,600549,厦门钨业,85.91,16.21,15553.848,1270238.99,振幅值达15%的证券
40,600791,京能置业,9.8,17.3,5252.5983,56413.89,振幅值达15%的证券
41,603065,宿迁联盛,15.62,16.66,7070.9867,105699.92,振幅值达15%的证券
42,603177,德创环保,10.88,19.82,1793.8255,17748.68,振幅值达15%的证券
43,603929,亚翔集成,215.52,16.27,1407.4948,312145.44,振幅值达15%的证券
44,001257,盛龙股份,31.96,42.95,5881.7752,188110.9187,换手率达20%的证券
45,002137,实益达,10.55,24.74,9807.4455,101494.9212,换手率达20%的证券
46,002741,光华科技,41.3,26.46,11379.266,454798.7986,换手率达20%的证券
47,600110,诺德股份,17.57,28.4,49284.5625,865645.42,换手率达20%的证券
48,600172,黄河旋风,14.01,26.86,34283.3474,489389.0,换手率达20%的证券
49,603335,迪生力,8.22,21.45,9183.8329,76129.71,换手率达20%的证券
50,603459,红板科技,90.18,23.59,1865.1387,166923.26,换手率达20%的证券
51,920083,金戈新材,73.0,58.87,1182.5654,77904.3,换手率达20%的证券
52,920126,永大股份,16.75,31.93,1426.2041,23317.85,换手率达20%的证券
53,920161,龙辰科技,43.48,28.79,1062.1847,45097.8,换手率达20%的证券
54,920178,锐翔智能,155.0,30.11,439.9514,65887.6,换手率达20%的证券
55,920206,彩客科技,77.67,42.07,599.6768,41929.41,换手率达20%的证券
56,300029,天龙退,0.2,0.0,8708.2631,1755.4088,退市整理的证券
57,600193,退市创兴,0.15,0.0,1005.8047,153.49,退市整理的证券
58,600421,退市华嵘,0.27,0.0,705.3318,185.29,退市整理的证券
59,600599,退市熊猫,0.42,0.0,396.1152,163.05,退市整理的证券
60,600608,退市沪科,0.18,0.0,549.714,100.21,退市整理的证券
61,600636,退市国化,1.84,0.0,1436.095,2706.4,退市整理的证券
62,600696,退市岩石,0.76,0.0,300.6214,230.41,退市整理的证券
63,605081,退市太和,0.39,0.0,541.9873,207.86,退市整理的证券
64,300166,东方国信,18.7,20.0,19727.4875,348730.1556,
65,300319,麦捷科技,27.76,20.0,18038.9304,458002.6079,
66,300861,美畅股份,24.32,20.0,4470.0708,105752.6741,
67,301310,鑫宏业,46.75,20.0,2232.0451,100085.9893,
68,301687,新广益,82.44,20.0,1195.4708,92092.7267,
69,688333,铂力特,107.28,20.0,3214.0813,334167.42,
70,688478,晶升股份,80.44,20.01,556.5633,43072.41,
71,688485,九州一轨,67.9,20.01,1311.705,83596.73,
72,688515,裕太微,238.8,20.0,707.0294,161525.77,
73,688598,金博股份,59.75,20.0,3052.0437,177474.98,
74,300411,金盾股份,8.82,-20.0,5656.906,51085.7054,
75,301580,爱迪特,63.17,32.41,2093.8734,110923.0775,
76,301563,云汉芯城,198.59,31.72,607.0046,118917.0784,
77,301630,同宇新材,402.31,30.28,302.7525,116346.1467,
78,301669,高特电子,41.99,46.54,3811.2018,155021.7049,
79,688729,屹唐股份,33.07,35.45,7621.4747,237966.86,
80,603567,珍宝岛,4.68,-20.8,13282.9797,68087.36,连续三个交易日内，跌幅偏离值累计达20%的证券
81,603586,金麒麟,15.24,-20.89,3131.098,49339.2,连续三个交易日内，跌幅偏离值累计达20%的证券
82,920009,丹娜生物,41.97,20.95,210.9423,8812.98,
